;PauliCoefficients;PauliStrings;Qbits
0;0.12500000000000003;III;[0, 1, 2]
1;0.0008719927885951422;IIX;[0, 1, 2]
2;-0.0008635165245118027;IIY;[0, 1, 2]
3;-0.12498930401015682;IIZ;[0, 1, 2]
4;-0.032854718311811575;IXI;[0, 1, 2]
5;-0.00020235926573296232;IXX;[0, 1, 2]
6;-0.00020469899206644192;IXY;[0, 1, 2]
7;0.032854965726398414;IXZ;[0, 1, 2]
8;0.03285471831180897;IYI;[0, 1, 2]
9;-0.00020235926510144822;IYX;[0, 1, 2]
10;-0.00020469899269883696;IYY;[0, 1, 2]
11;-0.03285496572639577;IYZ;[0, 1, 2]
12;-0.11548494156530467;IZI;[0, 1, 2]
13;-0.0009438381928822713;IZX;[0, 1, 2]
14;0.000934663550750693;IZY;[0, 1, 2]
15;0.1154750597592057;IZZ;[0, 1, 2]
16;0.01940617669257873;XII;[0, 1, 2]
17;0.0001458209649983428;XIX;[0, 1, 2]
18;-0.0010970507279390131;XIY;[0, 1, 2]
19;-0.01939924083514849;XIZ;[0, 1, 2]
20;-0.0056805251981827945;XXI;[0, 1, 2]
21;3.8548567881322896e-05;XXX;[0, 1, 2]
22;0.0002972613179931733;XXY;[0, 1, 2]
23;0.00568257189967203;XXZ;[0, 1, 2]
24;-0.005680525197904251;XYI;[0, 1, 2]
25;-3.854856804318867e-05;XYX;[0, 1, 2]
26;-0.00029726131788507454;XYY;[0, 1, 2]
27;0.005682571899398138;XYZ;[0, 1, 2]
28;-0.021005094289210283;XZI;[0, 1, 2]
29;-0.00013472100500482931;XZX;[0, 1, 2]
30;0.0010135427137254198;XZY;[0, 1, 2]
31;0.020997586971227552;XZZ;[0, 1, 2]
32;-0.01940151405065393;YII;[0, 1, 2]
33;-0.0010985345901580045;YIX;[0, 1, 2]
34;0.00014245693199269673;YIY;[0, 1, 2]
35;0.019394526174650085;YIZ;[0, 1, 2]
36;-0.0056819060899926995;YXI;[0, 1, 2]
37;0.00029685978766214353;YXX;[0, 1, 2]
38;3.945886881505186e-05;YXY;[0, 1, 2]
39;0.0056839375555991015;YXZ;[0, 1, 2]
40;-0.005681906090272539;YYI;[0, 1, 2]
41;-0.000296859787769946;YYX;[0, 1, 2]
42;-3.9458868652980845e-05;YYY;[0, 1, 2]
43;0.005683937555874329;YYZ;[0, 1, 2]
44;0.021000047481958068;YZI;[0, 1, 2]
45;0.0010149136236585875;YZX;[0, 1, 2]
46;-0.00013161304376425046;YZY;[0, 1, 2]
47;-0.020992483859476992;YZZ;[0, 1, 2]
48;-0.12141612151229235;ZII;[0, 1, 2]
49;-0.0006988860772162748;ZIX;[0, 1, 2]
50;0.0006908977496795751;ZIY;[0, 1, 2]
51;0.12141520718718843;ZIZ;[0, 1, 2]
52;0.03382186194276908;ZXI;[0, 1, 2]
53;0.0002529181343133504;ZXX;[0, 1, 2]
54;0.0002554007739274224;ZXY;[0, 1, 2]
55;-0.03382475625675932;ZXZ;[0, 1, 2]
56;-0.03382186194276633;ZYI;[0, 1, 2]
57;0.00025291813365673193;ZYX;[0, 1, 2]
58;0.00025540077458499004;ZYY;[0, 1, 2]
59;0.033824756256756516;ZYZ;[0, 1, 2]
60;0.11217386958343857;ZZI;[0, 1, 2]
61;0.0007564688386785596;ZZX;[0, 1, 2]
62;-0.0007478223352593065;ZZY;[0, 1, 2]
63;-0.11217302485718698;ZZZ;[0, 1, 2]
