;PauliCoefficients;PauliStrings;Qbits
0;0.49999999999999994;IIIII;[0, 1, 2, 3, 4]
1;2.0984772038555053e-07;IIIIX;[0, 1, 2, 3, 4]
2;-1.4690944004933397e-07;IIIIY;[0, 1, 2, 3, 4]
3;-3.883445648389383e-12;IIIIZ;[0, 1, 2, 3, 4]
4;-2.244301091048999e-06;IIIXI;[0, 1, 2, 3, 4]
5;-1.6107474330799068e-07;IIIXX;[0, 1, 2, 3, 4]
6;1.1028001351897564e-06;IIIXY;[0, 1, 2, 3, 4]
7;-1.6241145281486666e-06;IIIXZ;[0, 1, 2, 3, 4]
8;2.43904361913079e-06;IIIYI;[0, 1, 2, 3, 4]
9;-9.96447341296614e-09;IIIYX;[0, 1, 2, 3, 4]
10;2.6005439500089945e-07;IIIYY;[0, 1, 2, 3, 4]
11;2.4343779577453394e-06;IIIYZ;[0, 1, 2, 3, 4]
12;-5.438981216347727e-07;IIIZI;[0, 1, 2, 3, 4]
13;-1.6238934128657465e-10;IIIZX;[0, 1, 2, 3, 4]
14;1.5099061646491708e-10;IIIZY;[0, 1, 2, 3, 4]
15;-5.051087972572643e-07;IIIZZ;[0, 1, 2, 3, 4]
16;-0.05049085343337942;IIXII;[0, 1, 2, 3, 4]
17;-7.081333779756912e-07;IIXIX;[0, 1, 2, 3, 4]
18;-4.095112700893398e-07;IIXIY;[0, 1, 2, 3, 4]
19;-1.610148804669087e-07;IIXIZ;[0, 1, 2, 3, 4]
20;1.663867817205955e-07;IIXXI;[0, 1, 2, 3, 4]
21;-5.611173948177212e-07;IIXXX;[0, 1, 2, 3, 4]
22;1.7821876664637856e-07;IIXXY;[0, 1, 2, 3, 4]
23;0.0041027556714452445;IIXXZ;[0, 1, 2, 3, 4]
24;3.323930972189701e-07;IIXYI;[0, 1, 2, 3, 4]
25;1.491800619927395e-06;IIXYX;[0, 1, 2, 3, 4]
26;-8.953706856901804e-08;IIXYY;[0, 1, 2, 3, 4]
27;0.007107263384802756;IIXYZ;[0, 1, 2, 3, 4]
28;1.3731140473920156e-06;IIXZI;[0, 1, 2, 3, 4]
