;PauliCoefficients;PauliStrings;Qbits
0;0.5;IIIII;[0, 1, 2, 3, 4]
1;-3.60404891721346e-07;IIIIX;[0, 1, 2, 3, 4]
2;6.545781687206987e-07;IIIIY;[0, 1, 2, 3, 4]
3;-9.060609901245797e-11;IIIIZ;[0, 1, 2, 3, 4]
4;-7.524646213307763e-06;IIIXI;[0, 1, 2, 3, 4]
5;-2.6081283913464198e-06;IIIXX;[0, 1, 2, 3, 4]
6;-1.0315154979320865e-06;IIIXY;[0, 1, 2, 3, 4]
7;-9.09487687333465e-06;IIIXZ;[0, 1, 2, 3, 4]
8;2.901731402911792e-07;IIIYI;[0, 1, 2, 3, 4]
9;1.3351945699494249e-06;IIIYX;[0, 1, 2, 3, 4]
10;2.5545311733434284e-06;IIIYY;[0, 1, 2, 3, 4]
11;-4.3697473738621775e-07;IIIYZ;[0, 1, 2, 3, 4]
12;3.392780517016969e-07;IIIZI;[0, 1, 2, 3, 4]
13;-3.983012691732084e-10;IIIZX;[0, 1, 2, 3, 4]
14;1.2979259624099341e-09;IIIZY;[0, 1, 2, 3, 4]
15;3.686832767552106e-07;IIIZZ;[0, 1, 2, 3, 4]
16;-0.05049176808543271;IIXII;[0, 1, 2, 3, 4]
17;8.873221890095256e-07;IIXIX;[0, 1, 2, 3, 4]
18;8.436705227327475e-07;IIXIY;[0, 1, 2, 3, 4]
19;-5.238419948476458e-07;IIXIZ;[0, 1, 2, 3, 4]
20;4.036727289345732e-07;IIXXI;[0, 1, 2, 3, 4]
21;-1.6343988494546686e-06;IIXXX;[0, 1, 2, 3, 4]
22;1.6342772340866485e-06;IIXXY;[0, 1, 2, 3, 4]
23;0.004103312857782904;IIXXZ;[0, 1, 2, 3, 4]
24;1.1658136056633302e-07;IIXYI;[0, 1, 2, 3, 4]
25;-2.683839221952243e-07;IIXYX;[0, 1, 2, 3, 4]
26;-7.166827309550141e-07;IIXYY;[0, 1, 2, 3, 4]
27;0.007106265642419713;IIXYZ;[0, 1, 2, 3, 4]
28;-2.2550585089195496e-07;IIXZI;[0, 1, 2, 3, 4]
