;PauliCoefficients;PauliStrings;Qbits
0;0.49999999999999994;IIII;[0, 1, 2, 3]
1;0.001940806257551549;IIIX;[0, 1, 2, 3]
2;-0.001726333193239467;IIIY;[0, 1, 2, 3]
3;-0.12655907323613838;IIIZ;[0, 1, 2, 3]
4;-0.018199646722383334;IIXI;[0, 1, 2, 3]
5;-0.005906345332306309;IIXX;[0, 1, 2, 3]
6;-0.0015801362657150975;IIXY;[0, 1, 2, 3]
7;-0.018716770821533033;IIXZ;[0, 1, 2, 3]
8;0.018296481595886666;IIYI;[0, 1, 2, 3]
9;-0.0015817395694145875;IIYX;[0, 1, 2, 3]
10;-0.005986228500533699;IIYY;[0, 1, 2, 3]
11;0.01880166342726258;IIYZ;[0, 1, 2, 3]
12;-0.16711223761150382;IIZI;[0, 1, 2, 3]
13;0.009165983811705303;IIZX;[0, 1, 2, 3]
14;-0.00912900514498273;IIZY;[0, 1, 2, 3]
15;0.05921607867802015;IIZZ;[0, 1, 2, 3]
16;0.036431500672616614;IXII;[0, 1, 2, 3]
17;-0.0024451626915882358;IXIX;[0, 1, 2, 3]
18;-0.0005751609464133374;IXIY;[0, 1, 2, 3]
19;-0.004186026636433075;IXIZ;[0, 1, 2, 3]
20;0.01614265146643637;IXXI;[0, 1, 2, 3]
21;-0.0021160227309715215;IXXX;[0, 1, 2, 3]
22;-0.0023959861516953916;IXXY;[0, 1, 2, 3]
23;-0.026162275502710688;IXXZ;[0, 1, 2, 3]
24;0.0037029860776360423;IXYI;[0, 1, 2, 3]
25;-0.007706533435285997;IXYX;[0, 1, 2, 3]
26;-0.009344112170677196;IXYY;[0, 1, 2, 3]
27;0.020307142951537873;IXYZ;[0, 1, 2, 3]
28;-0.01945419038259593;IXZI;[0, 1, 2, 3]
29;0.0075147530198931695;IXZX;[0, 1, 2, 3]
30;-0.004660562770134532;IXZY;[0, 1, 2, 3]
31;-0.004887459175791464;IXZZ;[0, 1, 2, 3]
32;-0.036519453068744975;IYII;[0, 1, 2, 3]
33;-0.0004910898299103849;IYIX;[0, 1, 2, 3]
34;-0.0023846657822198837;IYIY;[0, 1, 2, 3]
35;0.004096057500264152;IYIZ;[0, 1, 2, 3]
36;0.0037496863691593896;IYXI;[0, 1, 2, 3]
37;0.009299675679598123;IYXX;[0, 1, 2, 3]
38;0.007773310599030528;IYXY;[0, 1, 2, 3]
39;0.02033690132393549;IYXZ;[0, 1, 2, 3]
40;0.01615469024362319;IYYI;[0, 1, 2, 3]
41;0.0021861778383793946;IYYX;[0, 1, 2, 3]
42;0.0019451466387576132;IYYY;[0, 1, 2, 3]
43;-0.02615316307210359;IYYZ;[0, 1, 2, 3]
44;0.01952492943774906;IYZI;[0, 1, 2, 3]
45;-0.004664605463527032;IYZX;[0, 1, 2, 3]
46;0.007418183552038194;IYZY;[0, 1, 2, 3]
47;0.004954685141771111;IYZZ;[0, 1, 2, 3]
48;-0.1668386196325248;IZII;[0, 1, 2, 3]
49;-0.01001921488458846;IZIX;[0, 1, 2, 3]
50;0.009956861422187267;IZIY;[0, 1, 2, 3]
51;0.05909479514820524;IZIZ;[0, 1, 2, 3]
52;0.04893242621518551;IZXI;[0, 1, 2, 3]
53;0.0005481572958890724;IZXX;[0, 1, 2, 3]
54;-0.004022635894423499;IZXY;[0, 1, 2, 3]
55;-0.021317817148250623;IZXZ;[0, 1, 2, 3]
56;-0.049006240178051996;IZYI;[0, 1, 2, 3]
57;-0.004107610850180096;IZYX;[0, 1, 2, 3]
58;0.0005954096748524516;IZYY;[0, 1, 2, 3]
59;0.0212528049657617;IZYZ;[0, 1, 2, 3]
60;-0.14251518112240705;IZZI;[0, 1, 2, 3]
61;0.0020359510726244007;IZZX;[0, 1, 2, 3]
62;-0.002207446484477395;IZZY;[0, 1, 2, 3]
63;-0.00792573886650063;IZZZ;[0, 1, 2, 3]
64;0.012651330551582391;XIII;[0, 1, 2, 3]
65;0.00835058460893596;XIIX;[0, 1, 2, 3]
66;-0.002712029706378702;XIIY;[0, 1, 2, 3]
67;0.01563572561806004;XIIZ;[0, 1, 2, 3]
68;0.0014344659273458876;XIXI;[0, 1, 2, 3]
69;0.004620943091656681;XIXX;[0, 1, 2, 3]
70;0.015879833661880085;XIXY;[0, 1, 2, 3]
71;-0.008980051434818968;XIXZ;[0, 1, 2, 3]
72;0.012575368293844143;XIYI;[0, 1, 2, 3]
73;-0.007289157208806675;XIYX;[0, 1, 2, 3]
74;0.011462252098819981;XIYY;[0, 1, 2, 3]
75;-0.0009931218604441747;XIYZ;[0, 1, 2, 3]
76;0.014556621600118665;XIZI;[0, 1, 2, 3]
77;-0.004611133045008016;XIZX;[0, 1, 2, 3]
78;7.592577098750709e-07;XIZY;[0, 1, 2, 3]
79;-0.040026478528844917;XIZZ;[0, 1, 2, 3]
80;0.02845915757455051;XXII;[0, 1, 2, 3]
81;-0.007169315565143086;XXIX;[0, 1, 2, 3]
82;-0.01157038910350041;XXIY;[0, 1, 2, 3]
83;-0.017294916135766843;XXIZ;[0, 1, 2, 3]
84;0.0006818396227448664;XXXI;[0, 1, 2, 3]
85;-0.005002435463135075;XXXX;[0, 1, 2, 3]
86;-0.006365868548286062;XXXY;[0, 1, 2, 3]
87;-0.008888346908342682;XXXZ;[0, 1, 2, 3]
88;-0.032548650930679164;XXYI;[0, 1, 2, 3]
89;0.007562321026116064;XXYX;[0, 1, 2, 3]
90;-0.0011057443838968643;XXYY;[0, 1, 2, 3]
91;0.036057651863244035;XXYZ;[0, 1, 2, 3]
92;-0.00903568866964818;XXZI;[0, 1, 2, 3]
93;0.008655145482059687;XXZX;[0, 1, 2, 3]
94;0.010549097349408093;XXZY;[0, 1, 2, 3]
95;0.0013125419705858903;XXZZ;[0, 1, 2, 3]
96;0.019191346643672176;XYII;[0, 1, 2, 3]
97;0.00481840682260217;XYIX;[0, 1, 2, 3]
98;-0.015782848866485226;XYIY;[0, 1, 2, 3]
99;-0.004401455755129243;XYIZ;[0, 1, 2, 3]
100;0.024984707271139894;XYXI;[0, 1, 2, 3]
101;0.007897868609653262;XYXX;[0, 1, 2, 3]
102;-0.0013465877281809175;XYXY;[0, 1, 2, 3]
103;-0.03065992287547709;XYXZ;[0, 1, 2, 3]
104;-0.00013463057299063617;XYYI;[0, 1, 2, 3]
105;-0.0027020779861583887;XYYX;[0, 1, 2, 3]
106;0.00010995280139888252;XYYY;[0, 1, 2, 3]
107;0.009247362121263111;XYYZ;[0, 1, 2, 3]
108;0.0010844159068851076;XYZI;[0, 1, 2, 3]
109;-0.0023530061793082175;XYZX;[0, 1, 2, 3]
110;0.014533151454605465;XYZY;[0, 1, 2, 3]
111;-0.012498176871977922;XYZZ;[0, 1, 2, 3]
112;-0.052104274956086875;XZII;[0, 1, 2, 3]
113;-0.004378628774450936;XZIX;[0, 1, 2, 3]
114;0.0003425256027924473;XZIY;[0, 1, 2, 3]
115;0.01745710296232428;XZIZ;[0, 1, 2, 3]
116;-0.017160794851427984;XZXI;[0, 1, 2, 3]
117;-0.0022657085206344188;XZXX;[0, 1, 2, 3]
118;-0.014490955201124287;XZXY;[0, 1, 2, 3]
119;0.028516606021461315;XZXZ;[0, 1, 2, 3]
120;0.004309727661305374;XZYI;[0, 1, 2, 3]
121;0.008729513724234663;XZYX;[0, 1, 2, 3]
122;-0.010497638314028099;XZYY;[0, 1, 2, 3]
123;-0.01926571822099317;XZYZ;[0, 1, 2, 3]
124;0.013010441550344568;XZZI;[0, 1, 2, 3]
125;0.0006060698350974334;XZZX;[0, 1, 2, 3]
126;0.003565946673828271;XZZY;[0, 1, 2, 3]
127;0.016180318425357058;XZZZ;[0, 1, 2, 3]
128;-0.012760708613144853;YIII;[0, 1, 2, 3]
129;-0.002761958533275701;YIIX;[0, 1, 2, 3]
130;0.008337133686251894;YIIY;[0, 1, 2, 3]
131;-0.01573505232516034;YIIZ;[0, 1, 2, 3]
132;0.012597342208430826;YIXI;[0, 1, 2, 3]
133;-0.01152529773495814;YIXX;[0, 1, 2, 3]
134;0.007204090587050324;YIXY;[0, 1, 2, 3]
135;-0.0009655824887380071;YIXZ;[0, 1, 2, 3]
136;0.0015446298990641632;YIYI;[0, 1, 2, 3]
137;-0.01581385070066904;YIYX;[0, 1, 2, 3]
138;-0.004739702247005381;YIYY;[0, 1, 2, 3]
139;-0.00886171829428337;YIYZ;[0, 1, 2, 3]
140;-0.014588062017635843;YIZI;[0, 1, 2, 3]
141;7.080938661019051e-05;YIZX;[0, 1, 2, 3]
142;-0.004477761333908365;YIZY;[0, 1, 2, 3]
143;0.04004194941404077;YIZZ;[0, 1, 2, 3]
144;0.019146677347880767;YXII;[0, 1, 2, 3]
145;0.01580742508178129;YXIX;[0, 1, 2, 3]
146;-0.004675957540859795;YXIY;[0, 1, 2, 3]
147;-0.004412693468178636;YXIZ;[0, 1, 2, 3]
148;0.00023831214648034935;YXXI;[0, 1, 2, 3]
149;8.284075790575927e-05;YXXX;[0, 1, 2, 3]
150;-0.0026849894480522533;YXXY;[0, 1, 2, 3]
151;-0.009130744587942488;YXXZ;[0, 1, 2, 3]
152;-0.024958691504582024;YXYI;[0, 1, 2, 3]
153;-0.0012764885271041788;YXYX;[0, 1, 2, 3]
154;0.007871182312991007;YXYY;[0, 1, 2, 3]
155;0.03062964080436913;YXYZ;[0, 1, 2, 3]
156;0.001056705089623285;YXZI;[0, 1, 2, 3]
157;-0.014574969905892576;YXZX;[0, 1, 2, 3]
158;0.0022323295837327127;YXZY;[0, 1, 2, 3]
159;-0.01252348710535677;YXZZ;[0, 1, 2, 3]
160;0.028337862792306726;YYII;[0, 1, 2, 3]
161;0.01144986983181695;YYIX;[0, 1, 2, 3]
162;0.007226580948095509;YYIY;[0, 1, 2, 3]
163;-0.017394452358380684;YYIZ;[0, 1, 2, 3]
164;0.03252495107326073;YYXI;[0, 1, 2, 3]
165;-0.0013067895604151928;YYXX;[0, 1, 2, 3]
166;0.007554501121940257;YYXY;[0, 1, 2, 3]
167;-0.0360311989851589;YYXZ;[0, 1, 2, 3]
168;-0.0005693610858174311;YYYI;[0, 1, 2, 3]
169;-0.0063608128609629585;YYYX;[0, 1, 2, 3]
170;-0.0050595243677446205;YYYY;[0, 1, 2, 3]
171;0.00900072257541735;YYYZ;[0, 1, 2, 3]
172;-0.008931677826995395;YYZI;[0, 1, 2, 3]
173;-0.010461117485667137;YYZX;[0, 1, 2, 3]
174;-0.00877245774985505;YYZY;[0, 1, 2, 3]
175;0.0014279281078163086;YYZZ;[0, 1, 2, 3]
176;0.05212953276889275;YZII;[0, 1, 2, 3]
177;0.0003809187069495569;YZIX;[0, 1, 2, 3]
178;-0.004516035272326208;YZIY;[0, 1, 2, 3]
179;-0.017491400682949514;YZIZ;[0, 1, 2, 3]
180;0.00435303652197571;YZXI;[0, 1, 2, 3]
181;0.010610043953352358;YZXX;[0, 1, 2, 3]
182;-0.008670418122910434;YZXY;[0, 1, 2, 3]
183;-0.019252965618247506;YZXZ;[0, 1, 2, 3]
184;-0.017284495213183444;YZYI;[0, 1, 2, 3]
185;0.014479901524597888;YZYX;[0, 1, 2, 3]
186;0.0024312672969605837;YZYY;[0, 1, 2, 3]
187;0.028414154249427285;YZYZ;[0, 1, 2, 3]
188;-0.012885535003539318;YZZI;[0, 1, 2, 3]
189;0.003493938298503848;YZZX;[0, 1, 2, 3]
190;0.0006325874459880642;YZZY;[0, 1, 2, 3]
191;-0.01607068781478374;YZZZ;[0, 1, 2, 3]
192;-0.08612286717346954;ZIII;[0, 1, 2, 3]
193;0.0012994146155952146;ZIIX;[0, 1, 2, 3]
194;-0.0010901575806329614;ZIIY;[0, 1, 2, 3]
195;-0.026617386602083883;ZIIZ;[0, 1, 2, 3]
196;-0.003964121495442084;ZIXI;[0, 1, 2, 3]
197;0.00742644540003003;ZIXX;[0, 1, 2, 3]
198;0.0048746476858020395;ZIXY;[0, 1, 2, 3]
199;0.0366805465331295;ZIXZ;[0, 1, 2, 3]
200;0.004095193587968296;ZIYI;[0, 1, 2, 3]
201;0.00474473837454898;ZIYX;[0, 1, 2, 3]
202;0.007387552109024316;ZIYY;[0, 1, 2, 3]
203;-0.03656148235279989;ZIYZ;[0, 1, 2, 3]
204;0.05425456978695547;ZIZI;[0, 1, 2, 3]
205;-0.01142525958904652;ZIZX;[0, 1, 2, 3]
206;0.011339736902392143;ZIZY;[0, 1, 2, 3]
207;0.04521940526939575;ZIZZ;[0, 1, 2, 3]
208;-0.018968016646268807;ZXII;[0, 1, 2, 3]
209;0.0006340931052662581;ZXIX;[0, 1, 2, 3]
210;0.003902777965317656;ZXIY;[0, 1, 2, 3]
211;-0.018423062875517378;ZXIZ;[0, 1, 2, 3]
212;-0.05931110265622615;ZXXI;[0, 1, 2, 3]
213;0.0005265418448360902;ZXXX;[0, 1, 2, 3]
214;0.0002735993801547885;ZXXY;[0, 1, 2, 3]
215;-0.17873478017676725;ZXXZ;[0, 1, 2, 3]
216;-0.013960545665891702;ZXYI;[0, 1, 2, 3]
217;0.008288138516725739;ZXYX;[0, 1, 2, 3]
218;0.01083350276905844;ZXYY;[0, 1, 2, 3]
219;-0.013041516006710146;ZXYZ;[0, 1, 2, 3]
220;-0.02099260468845804;ZXZI;[0, 1, 2, 3]
221;-0.005856646892166693;ZXZX;[0, 1, 2, 3]
222;0.0016640290087759292;ZXZY;[0, 1, 2, 3]
