;PauliCoefficients;PauliStrings;Qbits
0;0.5000000000000001;IIIII;[0, 1, 2, 3, 4]
1;-4.813619569906336e-07;IIIIX;[0, 1, 2, 3, 4]
2;-2.7450915292011367e-06;IIIIY;[0, 1, 2, 3, 4]
3;1.245227887816669e-08;IIIIZ;[0, 1, 2, 3, 4]
4;2.044822652455319e-05;IIIXI;[0, 1, 2, 3, 4]
5;1.2647060788319758e-05;IIIXX;[0, 1, 2, 3, 4]
6;-6.3216443775935195e-06;IIIXY;[0, 1, 2, 3, 4]
7;8.8543515888986e-06;IIIXZ;[0, 1, 2, 3, 4]
8;-1.8424326644042501e-06;IIIYI;[0, 1, 2, 3, 4]
9;1.1552538583470937e-05;IIIYX;[0, 1, 2, 3, 4]
10;1.2118043014370655e-05;IIIYY;[0, 1, 2, 3, 4]
11;1.6673129274681273e-06;IIIYZ;[0, 1, 2, 3, 4]
12;-2.5495412946212326e-06;IIIZI;[0, 1, 2, 3, 4]
13;-5.715332894018895e-08;IIIZX;[0, 1, 2, 3, 4]
14;1.9190775990703983e-09;IIIZY;[0, 1, 2, 3, 4]
15;-1.5750201873901415e-06;IIIZZ;[0, 1, 2, 3, 4]
16;-0.05049202987681301;IIXII;[0, 1, 2, 3, 4]
17;6.149843645674555e-06;IIXIX;[0, 1, 2, 3, 4]
18;-3.048550110365018e-07;IIXIY;[0, 1, 2, 3, 4]
19;2.7486069574776673e-06;IIXIZ;[0, 1, 2, 3, 4]
20;-2.449416284335459e-05;IIXXI;[0, 1, 2, 3, 4]
21;-9.16305176137633e-06;IIXXX;[0, 1, 2, 3, 4]
22;-3.3003932597536823e-06;IIXXY;[0, 1, 2, 3, 4]
23;0.004080165964479399;IIXXZ;[0, 1, 2, 3, 4]
24;-8.483541418551153e-06;IIXYI;[0, 1, 2, 3, 4]
25;-3.387458779708159e-07;IIXYX;[0, 1, 2, 3, 4]
26;-5.225334613917559e-07;IIXYY;[0, 1, 2, 3, 4]
27;0.007091493541181071;IIXYZ;[0, 1, 2, 3, 4]
28;1.9550893499940825e-06;IIXZI;[0, 1, 2, 3, 4]
29;-5.865537048704875e-07;IIXZX;[0, 1, 2, 3, 4]
30;-3.0823792546295147e-06;IIXZY;[0, 1, 2, 3, 4]
31;8.435301900762415e-07;IIXZZ;[0, 1, 2, 3, 4]
32;-0.008244681376123393;IIYII;[0, 1, 2, 3, 4]
33;6.00640907559229e-07;IIYIX;[0, 1, 2, 3, 4]
34;2.695005533347669e-06;IIYIY;[0, 1, 2, 3, 4]
35;-3.280667404949658e-05;IIYIZ;[0, 1, 2, 3, 4]
36;2.383230392870783e-05;IIYXI;[0, 1, 2, 3, 4]
37;-1.4540144572130146e-06;IIYXX;[0, 1, 2, 3, 4]
38;2.6602813873290885e-06;IIYXY;[0, 1, 2, 3, 4]
39;-0.02521689433805583;IIYXZ;[0, 1, 2, 3, 4]
40;-9.93482517118666e-06;IIYYI;[0, 1, 2, 3, 4]
41;-1.0199452236757244e-05;IIYYX;[0, 1, 2, 3, 4]
42;-7.426054372743459e-06;IIYYY;[0, 1, 2, 3, 4]
43;-0.04373764933093762;IIYYZ;[0, 1, 2, 3, 4]
44;1.1705703536714004e-06;IIYZI;[0, 1, 2, 3, 4]
45;5.683149454785481e-06;IIYZX;[0, 1, 2, 3, 4]
46;-1.5822897499654045e-05;IIYZY;[0, 1, 2, 3, 4]
47;2.020398363944409e-06;IIYZZ;[0, 1, 2, 3, 4]
48;-0.3415148535153968;IIZII;[0, 1, 2, 3, 4]
49;-3.3902459457782194e-06;IIZIX;[0, 1, 2, 3, 4]
50;9.46025120026632e-07;IIZIY;[0, 1, 2, 3, 4]
51;-1.727453876500598e-05;IIZIZ;[0, 1, 2, 3, 4]
52;1.436643620347615e-07;IIZXI;[0, 1, 2, 3, 4]
53;-1.9893666153436155e-07;IIZXX;[0, 1, 2, 3, 4]
54;4.289952561360799e-06;IIZXY;[0, 1, 2, 3, 4]
55;2.4266329798810007e-06;IIZXZ;[0, 1, 2, 3, 4]
56;-2.684871021292395e-06;IIZYI;[0, 1, 2, 3, 4]
57;-3.0124803947470617e-06;IIZYX;[0, 1, 2, 3, 4]
58;-1.8992923439601708e-06;IIZYY;[0, 1, 2, 3, 4]
59;-6.443182965173468e-07;IIZYZ;[0, 1, 2, 3, 4]
60;1.7276766715486336e-06;IIZZI;[0, 1, 2, 3, 4]
61;-5.841838166829926e-06;IIZZX;[0, 1, 2, 3, 4]
62;1.1835892410274046e-05;IIZZY;[0, 1, 2, 3, 4]
63;9.070956147744225e-07;IIZZZ;[0, 1, 2, 3, 4]
64;2.56320193820379e-05;IXIII;[0, 1, 2, 3, 4]
65;-1.0660984423152563e-06;IXIIX;[0, 1, 2, 3, 4]
66;2.82509408580966e-08;IXIIY;[0, 1, 2, 3, 4]
67;3.235572450744316e-05;IXIIZ;[0, 1, 2, 3, 4]
68;5.289128430941564e-06;IXIXI;[0, 1, 2, 3, 4]
69;1.0490813288804737e-06;IXIXX;[0, 1, 2, 3, 4]
70;-1.2704738957252768e-06;IXIXY;[0, 1, 2, 3, 4]
71;3.7353468286499374e-06;IXIXZ;[0, 1, 2, 3, 4]
72;1.9753650146280954e-06;IXIYI;[0, 1, 2, 3, 4]
73;1.2852872357579536e-06;IXIYX;[0, 1, 2, 3, 4]
74;2.2048152414231016e-06;IXIYY;[0, 1, 2, 3, 4]
75;1.2425527276998041e-06;IXIYZ;[0, 1, 2, 3, 4]
76;1.1544876863727078e-05;IXIZI;[0, 1, 2, 3, 4]
77;8.938591147195402e-06;IXIZX;[0, 1, 2, 3, 4]
