;PauliCoefficients;PauliStrings;Qbits
0;0.7500000000000002;IIIII;[0, 1, 2, 3, 4]
1;-0.01070586539905289;IIIIX;[0, 1, 2, 3, 4]
2;-0.03137712660623022;IIIIY;[0, 1, 2, 3, 4]
3;-0.016915464691443047;IIIIZ;[0, 1, 2, 3, 4]
4;0.012620444995070259;IIIXI;[0, 1, 2, 3, 4]
5;-0.005996020881986508;IIIXX;[0, 1, 2, 3, 4]
6;-0.0016203584948940141;IIIXY;[0, 1, 2, 3, 4]
7;-0.02195131624393433;IIIXZ;[0, 1, 2, 3, 4]
8;-0.011487402227956233;IIIYI;[0, 1, 2, 3, 4]
9;0.018826027089926284;IIIYX;[0, 1, 2, 3, 4]
10;-0.009416125581355851;IIIYY;[0, 1, 2, 3, 4]
11;-0.025765723607965793;IIIYZ;[0, 1, 2, 3, 4]
12;-0.03933303230473613;IIIZI;[0, 1, 2, 3, 4]
13;-0.015297072331225882;IIIZX;[0, 1, 2, 3, 4]
14;0.004043762053256885;IIIZY;[0, 1, 2, 3, 4]
15;-0.026719269163966733;IIIZZ;[0, 1, 2, 3, 4]
16;-0.0014052557405854638;IIXII;[0, 1, 2, 3, 4]
17;0.0013164686378467942;IIXIX;[0, 1, 2, 3, 4]
18;-0.016868284885832367;IIXIY;[0, 1, 2, 3, 4]
19;-0.0023159744854170288;IIXIZ;[0, 1, 2, 3, 4]
20;0.020541081444459215;IIXXI;[0, 1, 2, 3, 4]
21;-0.011044765731122945;IIXXX;[0, 1, 2, 3, 4]
22;0.003373070160395981;IIXXY;[0, 1, 2, 3, 4]
23;0.02329217098776916;IIXXZ;[0, 1, 2, 3, 4]
24;-0.005094626544012323;IIXYI;[0, 1, 2, 3, 4]
25;-0.017766172651783128;IIXYX;[0, 1, 2, 3, 4]
26;0.0021136808969033343;IIXYY;[0, 1, 2, 3, 4]
27;0.08173526746025324;IIXYZ;[0, 1, 2, 3, 4]
28;0.013303721475568263;IIXZI;[0, 1, 2, 3, 4]
29;-0.0037127498952569003;IIXZX;[0, 1, 2, 3, 4]
30;-0.003121435070474969;IIXZY;[0, 1, 2, 3, 4]
31;-0.006374783725106059;IIXZZ;[0, 1, 2, 3, 4]
32;-0.047573833514573845;IIYII;[0, 1, 2, 3, 4]
33;-0.01155706958325762;IIYIX;[0, 1, 2, 3, 4]
34;-0.016947666876389794;IIYIY;[0, 1, 2, 3, 4]
35;-0.010995127327261014;IIYIZ;[0, 1, 2, 3, 4]
36;0.0052485486563314376;IIYXI;[0, 1, 2, 3, 4]
37;0.004278635065703038;IIYXX;[0, 1, 2, 3, 4]
38;-0.0005747296534041753;IIYXY;[0, 1, 2, 3, 4]
39;-0.016967269253298525;IIYXZ;[0, 1, 2, 3, 4]
40;0.0023511434055154563;IIYYI;[0, 1, 2, 3, 4]
41;0.008433065380556057;IIYYX;[0, 1, 2, 3, 4]
42;-0.0012384057393201777;IIYYY;[0, 1, 2, 3, 4]
43;-0.026737957657233552;IIYYZ;[0, 1, 2, 3, 4]
44;-0.023119283523983597;IIYZI;[0, 1, 2, 3, 4]
45;-0.011451788659635956;IIYZX;[0, 1, 2, 3, 4]
