;PauliCoefficients;PauliStrings;Qbits
0;0.375;III;[0, 1, 2]
1;0.006503089279416613;IIX;[0, 1, 2]
2;-0.006136090699917956;IIY;[0, 1, 2]
3;-0.12461580474724324;IIZ;[0, 1, 2]
4;0.033648158528769845;IXI;[0, 1, 2]
5;0.0018122595089742025;IXX;[0, 1, 2]
6;0.0019195036954897044;IXY;[0, 1, 2]
7;0.0337491195224869;IXZ;[0, 1, 2]
8;-0.033648158528768936;IYI;[0, 1, 2]
9;0.0018122595077015515;IYX;[0, 1, 2]
10;0.0019195036967655438;IYY;[0, 1, 2]
11;-0.03374911952248765;IYZ;[0, 1, 2]
12;-0.3464548246917559;IZI;[0, 1, 2]
13;-0.007038893113513611;IZX;[0, 1, 2]
14;0.0066416567135448;IZY;[0, 1, 2]
15;0.11512999143321839;IZZ;[0, 1, 2]
16;0.005367691007373659;XII;[0, 1, 2]
17;-0.00033233843971583476;XIX;[0, 1, 2]
18;-0.0011853820579629006;XIY;[0, 1, 2]
19;0.005425264977435008;XIZ;[0, 1, 2]
20;0.0015914295448714658;XXI;[0, 1, 2]
21;-8.430562674467133e-05;XXX;[0, 1, 2]
22;0.00031563275495618664;XXY;[0, 1, 2]
23;0.0015732439758056316;XXZ;[0, 1, 2]
24;0.0015914295436529403;XYI;[0, 1, 2]
25;8.430562688198644e-05;XYX;[0, 1, 2]
26;-0.00031563275497941367;XYY;[0, 1, 2]
27;0.001573243976959511;XYZ;[0, 1, 2]
28;-0.005809946879644389;XZI;[0, 1, 2]
29;0.0003070406821644758;XZX;[0, 1, 2]
30;0.001095150221583122;XZY;[0, 1, 2]
31;-0.005872264496373633;XZZ;[0, 1, 2]
32;-0.005371390923030816;YII;[0, 1, 2]
33;-0.0011664265685637403;YIX;[0, 1, 2]
34;-0.00031155297137913445;YIY;[0, 1, 2]
35;-0.00543348033187494;YIZ;[0, 1, 2]
36;0.001589023322076704;YXI;[0, 1, 2]
37;0.0003207620734477917;YXX;[0, 1, 2]
38;-8.993013408251901e-05;YXY;[0, 1, 2]
39;0.0015721602967226176;YXZ;[0, 1, 2]
40;0.001589023323266123;YYI;[0, 1, 2]
41;-0.0003207620734193378;YYX;[0, 1, 2]
42;8.993013395202483e-05;YYY;[0, 1, 2]
43;0.0015721602955992057;YYZ;[0, 1, 2]
44;0.0058139516395018225;YZI;[0, 1, 2]
45;0.0010776376328962608;YZX;[0, 1, 2]
46;0.0002878374133958116;YZY;[0, 1, 2]
47;0.0058811567319340344;YZZ;[0, 1, 2]
48;-0.12472048306736268;ZII;[0, 1, 2]
49;0.006553595550470229;ZIX;[0, 1, 2]
50;-0.006187440990027308;ZIY;[0, 1, 2]
51;-0.12434737988801772;ZIZ;[0, 1, 2]
52;0.03372079377320931;ZXI;[0, 1, 2]
53;0.0017972193548050754;ZXX;[0, 1, 2]
54;0.0019047107512754936;ZXY;[0, 1, 2]
55;-0.1014742687773761;ZXZ;[0, 1, 2]
56;-0.0337207937732017;ZYI;[0, 1, 2]
57;0.0017972193560244951;ZYX;[0, 1, 2]
58;0.0019047107500567053;ZYY;[0, 1, 2]
59;0.1014742687773679;ZYZ;[0, 1, 2]
60;0.11522670159069051;ZZI;[0, 1, 2]
61;-0.007093560707996964;ZZX;[0, 1, 2]
62;0.006697237867672926;ZZY;[0, 1, 2]
63;0.11488199920031253;ZZZ;[0, 1, 2]
