;PauliCoefficients;PauliStrings;Qbits
0;0.49999999999999994;IIIII;[0, 1, 2, 3, 4]
1;4.880330758060169e-08;IIIIX;[0, 1, 2, 3, 4]
2;-1.3313815090830286e-07;IIIIY;[0, 1, 2, 3, 4]
3;2.376546529014867e-11;IIIIZ;[0, 1, 2, 3, 4]
4;-5.512701322213896e-07;IIIXI;[0, 1, 2, 3, 4]
5;3.3726531360137285e-07;IIIXX;[0, 1, 2, 3, 4]
6;3.8883566781598843e-07;IIIXY;[0, 1, 2, 3, 4]
7;7.217371200225406e-07;IIIXZ;[0, 1, 2, 3, 4]
8;1.766000940106767e-06;IIIYI;[0, 1, 2, 3, 4]
9;-1.5000205172432967e-06;IIIYX;[0, 1, 2, 3, 4]
10;4.009498406258646e-07;IIIYY;[0, 1, 2, 3, 4]
11;2.1259521844462642e-06;IIIYZ;[0, 1, 2, 3, 4]
12;-7.075706488085531e-08;IIIZI;[0, 1, 2, 3, 4]
13;-2.55396540713969e-10;IIIZX;[0, 1, 2, 3, 4]
14;2.7011445805591466e-10;IIIZY;[0, 1, 2, 3, 4]
15;-1.2838205133702818e-07;IIIZZ;[0, 1, 2, 3, 4]
16;-0.05048976938122199;IIXII;[0, 1, 2, 3, 4]
17;-5.958339401158364e-07;IIXIX;[0, 1, 2, 3, 4]
18;4.089557006387929e-07;IIXIY;[0, 1, 2, 3, 4]
19;1.724711534195969e-06;IIXIZ;[0, 1, 2, 3, 4]
20;-5.773234623310513e-06;IIXXI;[0, 1, 2, 3, 4]
21;-2.8758249672891975e-07;IIXXX;[0, 1, 2, 3, 4]
22;1.5657080921594728e-06;IIXXY;[0, 1, 2, 3, 4]
23;0.004098442635921344;IIXXZ;[0, 1, 2, 3, 4]
24;2.9483228364364164e-06;IIXYI;[0, 1, 2, 3, 4]
25;2.162663230606762e-06;IIXYX;[0, 1, 2, 3, 4]
26;-2.3824147041898186e-07;IIXYY;[0, 1, 2, 3, 4]
27;0.007109045635443092;IIXYZ;[0, 1, 2, 3, 4]
28;2.709612148130841e-06;IIXZI;[0, 1, 2, 3, 4]
29;1.5552384671277127e-08;IIXZX;[0, 1, 2, 3, 4]
30;3.9262295120506513e-07;IIXZY;[0, 1, 2, 3, 4]
31;3.302928438688943e-06;IIXZZ;[0, 1, 2, 3, 4]
32;-0.00820745140324547;IIYII;[0, 1, 2, 3, 4]
33;-1.4610421331370918e-06;IIYIX;[0, 1, 2, 3, 4]
34;-7.003626196327395e-07;IIYIY;[0, 1, 2, 3, 4]
35;-8.036311951852698e-07;IIYIZ;[0, 1, 2, 3, 4]
36;-1.7219949732978634e-07;IIYXI;[0, 1, 2, 3, 4]
37;-1.0545766751569156e-06;IIYXX;[0, 1, 2, 3, 4]
38;-6.08577729505934e-07;IIYXY;[0, 1, 2, 3, 4]
39;-0.025245504865750553;IIYXZ;[0, 1, 2, 3, 4]
40;-4.887450248282962e-06;IIYYI;[0, 1, 2, 3, 4]
41;-4.300165497938756e-07;IIYYX;[0, 1, 2, 3, 4]
42;3.9919556894699834e-07;IIYYY;[0, 1, 2, 3, 4]
43;-0.04373045607563501;IIYYZ;[0, 1, 2, 3, 4]
44;1.0710579933280798e-06;IIYZI;[0, 1, 2, 3, 4]
45;7.489579944678602e-07;IIYZX;[0, 1, 2, 3, 4]
46;-4.5201460387623907e-07;IIYZY;[0, 1, 2, 3, 4]
47;9.672115297166411e-07;IIYZZ;[0, 1, 2, 3, 4]
48;-0.3415042075458595;IIZII;[0, 1, 2, 3, 4]
49;6.815285999466747e-07;IIZIX;[0, 1, 2, 3, 4]
50;-2.0325212379714302e-08;IIZIY;[0, 1, 2, 3, 4]
51;2.913326284253309e-06;IIZIZ;[0, 1, 2, 3, 4]
52;-2.7010634202169134e-07;IIZXI;[0, 1, 2, 3, 4]
53;-3.194061193458206e-07;IIZXX;[0, 1, 2, 3, 4]
54;-1.778590434243902e-07;IIZXY;[0, 1, 2, 3, 4]
55;-4.845178091005334e-07;IIZXZ;[0, 1, 2, 3, 4]
56;-7.196673658086024e-07;IIZYI;[0, 1, 2, 3, 4]
57;3.197377430416489e-08;IIZYX;[0, 1, 2, 3, 4]
58;4.677937920854054e-08;IIZYY;[0, 1, 2, 3, 4]
59;-9.751667828386892e-07;IIZYZ;[0, 1, 2, 3, 4]
60;-3.7854690127375745e-06;IIZZI;[0, 1, 2, 3, 4]
61;-8.012399551815119e-07;IIZZX;[0, 1, 2, 3, 4]
62;-9.665698599664093e-07;IIZZY;[0, 1, 2, 3, 4]
63;-3.8115030815064066e-06;IIZZZ;[0, 1, 2, 3, 4]
64;-1.9544714001157489e-07;IXIII;[0, 1, 2, 3, 4]
65;-9.996193424798545e-07;IXIIX;[0, 1, 2, 3, 4]
66;5.470097670500185e-07;IXIIY;[0, 1, 2, 3, 4]
67;-1.1063863628595245e-06;IXIIZ;[0, 1, 2, 3, 4]
68;8.326681746076382e-07;IXIXI;[0, 1, 2, 3, 4]
69;1.8015846843186895e-07;IXIXX;[0, 1, 2, 3, 4]
70;1.982769189937797e-07;IXIXY;[0, 1, 2, 3, 4]
71;1.0170070473340372e-06;IXIXZ;[0, 1, 2, 3, 4]
72;2.7487874896029406e-07;IXIYI;[0, 1, 2, 3, 4]
73;-3.838345314279899e-07;IXIYX;[0, 1, 2, 3, 4]
74;-1.4900801059051115e-07;IXIYY;[0, 1, 2, 3, 4]
75;5.139141662101245e-07;IXIYZ;[0, 1, 2, 3, 4]
76;4.836015651319249e-06;IXIZI;[0, 1, 2, 3, 4]
77;2.504958254789772e-07;IXIZX;[0, 1, 2, 3, 4]
78;1.573570676160193e-06;IXIZY;[0, 1, 2, 3, 4]
79;4.99950198485288e-06;IXIZZ;[0, 1, 2, 3, 4]
80;-4.493128809545223e-06;IXXII;[0, 1, 2, 3, 4]
81;1.0771256669357812e-06;IXXIX;[0, 1, 2, 3, 4]
82;-1.5469079077481714e-06;IXXIY;[0, 1, 2, 3, 4]
83;-5.049633039105102e-06;IXXIZ;[0, 1, 2, 3, 4]
84;4.6844583662976336e-06;IXXXI;[0, 1, 2, 3, 4]
85;3.4881849060454615e-07;IXXXX;[0, 1, 2, 3, 4]
86;-7.366565650266388e-08;IXXXY;[0, 1, 2, 3, 4]
87;4.541659218832567e-06;IXXXZ;[0, 1, 2, 3, 4]
88;-5.309680527578516e-07;IXXYI;[0, 1, 2, 3, 4]
89;-1.6583357803847931e-06;IXXYX;[0, 1, 2, 3, 4]
90;-7.414541952708546e-07;IXXYY;[0, 1, 2, 3, 4]
91;2.516983387467961e-08;IXXYZ;[0, 1, 2, 3, 4]
92;-3.5435704663648506e-06;IXXZI;[0, 1, 2, 3, 4]
93;5.980337782323682e-07;IXXZX;[0, 1, 2, 3, 4]
94;-1.0641154957761948e-06;IXXZY;[0, 1, 2, 3, 4]
95;-3.1727659038157004e-06;IXXZZ;[0, 1, 2, 3, 4]
96;1.5938436555860752e-06;IXYII;[0, 1, 2, 3, 4]
97;-8.986381288224646e-08;IXYIX;[0, 1, 2, 3, 4]
98;5.40840888097178e-07;IXYIY;[0, 1, 2, 3, 4]
99;1.6072799062148918e-06;IXYIZ;[0, 1, 2, 3, 4]
100;2.2559603970967543e-06;IXYXI;[0, 1, 2, 3, 4]
101;2.7341259183931114e-06;IXYXX;[0, 1, 2, 3, 4]
102;1.590724033387476e-06;IXYXY;[0, 1, 2, 3, 4]
103;1.6124782832925393e-06;IXYXZ;[0, 1, 2, 3, 4]
104;6.261482082767396e-06;IXYYI;[0, 1, 2, 3, 4]
105;-6.247905734027203e-07;IXYYX;[0, 1, 2, 3, 4]
106;-3.1036953501977705e-07;IXYYY;[0, 1, 2, 3, 4]
107;6.722891501580262e-06;IXYYZ;[0, 1, 2, 3, 4]
108;4.5174542526291075e-07;IXYZI;[0, 1, 2, 3, 4]
109;-6.525912320821667e-07;IXYZX;[0, 1, 2, 3, 4]
110;3.394180592591341e-07;IXYZY;[0, 1, 2, 3, 4]
111;4.712014175991142e-08;IXYZZ;[0, 1, 2, 3, 4]
112;-3.022731851624102e-07;IXZII;[0, 1, 2, 3, 4]
113;-1.1347744958694734e-07;IXZIX;[0, 1, 2, 3, 4]
114;2.412761125113905e-07;IXZIY;[0, 1, 2, 3, 4]
115;-2.591439760050128e-07;IXZIZ;[0, 1, 2, 3, 4]
116;-1.7781034683258352e-06;IXZXI;[0, 1, 2, 3, 4]
117;4.0066759999053973e-07;IXZXX;[0, 1, 2, 3, 4]
118;-3.256448760362787e-07;IXZXY;[0, 1, 2, 3, 4]
119;-3.353994695087033e-06;IXZXZ;[0, 1, 2, 3, 4]
120;7.835010641939026e-07;IXZYI;[0, 1, 2, 3, 4]
121;2.513771992882247e-06;IXZYX;[0, 1, 2, 3, 4]
122;4.6956254966330336e-07;IXZYY;[0, 1, 2, 3, 4]
123;-2.3671900223429937e-09;IXZYZ;[0, 1, 2, 3, 4]
124;3.3829236689686924e-07;IXZZI;[0, 1, 2, 3, 4]
125;1.794024979155866e-08;IXZZX;[0, 1, 2, 3, 4]
126;-2.6619319163576224e-07;IXZZY;[0, 1, 2, 3, 4]
127;3.4490755028123224e-07;IXZZZ;[0, 1, 2, 3, 4]
128;-9.986269746099178e-07;IYIII;[0, 1, 2, 3, 4]
129;-3.521649117118398e-07;IYIIX;[0, 1, 2, 3, 4]
130;3.121783494412439e-07;IYIIY;[0, 1, 2, 3, 4]
131;-1.1176896757036144e-06;IYIIZ;[0, 1, 2, 3, 4]
132;-4.7258485339168703e-07;IYIXI;[0, 1, 2, 3, 4]
133;-2.445420577516699e-07;IYIXX;[0, 1, 2, 3, 4]
