;PauliCoefficients;PauliStrings;Qbits
0;0.7500000000000003;III;[0, 1, 2]
1;-0.00561596334353707;IIX;[0, 1, 2]
2;-0.04441440856772065;IIY;[0, 1, 2]
3;-0.04249275519392258;IIZ;[0, 1, 2]
4;0.007083873530394136;IXI;[0, 1, 2]
5;0.02485387932781642;IXX;[0, 1, 2]
6;0.029646274839496427;IXY;[0, 1, 2]
7;-0.0298965933873333;IXZ;[0, 1, 2]
8;-0.04728533359686948;IYI;[0, 1, 2]
9;0.00205881519227738;IYX;[0, 1, 2]
10;-6.01116541139278e-05;IYY;[0, 1, 2]
11;-0.06548679398263388;IYZ;[0, 1, 2]
12;-0.04106203612667689;IZI;[0, 1, 2]
13;0.012413011400994774;IZX;[0, 1, 2]
14;-0.06617634515720369;IZY;[0, 1, 2]
15;0.025838820409241972;IZZ;[0, 1, 2]
16;-0.005615963343537162;XII;[0, 1, 2]
17;-0.18582269635551796;XIX;[0, 1, 2]
18;-0.014995653778895798;XIY;[0, 1, 2]
19;-0.024342246603799002;XIZ;[0, 1, 2]
20;0.024853879327816464;XXI;[0, 1, 2]
21;-0.0003911670057600569;XXX;[0, 1, 2]
22;0.019376291486339785;XXY;[0, 1, 2]
23;0.039944057923917003;XXZ;[0, 1, 2]
24;0.002058815192277178;XYI;[0, 1, 2]
25;-0.049992530640230466;XYX;[0, 1, 2]
26;-0.022494667621329505;XYY;[0, 1, 2]
27;0.07065426613789572;XYZ;[0, 1, 2]
28;0.01241301140099471;XZI;[0, 1, 2]
29;-0.028120665143850098;XZX;[0, 1, 2]
30;-0.06372069429523346;XZY;[0, 1, 2]
31;0.022495267000582728;XZZ;[0, 1, 2]
32;-0.04441440856772076;YII;[0, 1, 2]
33;-0.014995653778895923;YIX;[0, 1, 2]
34;-0.032691597279734835;YIY;[0, 1, 2]
35;-0.01591480891702651;YIZ;[0, 1, 2]
36;0.029646274839496514;YXI;[0, 1, 2]
37;0.019376291486339778;YXX;[0, 1, 2]
38;0.20402965738563522;YXY;[0, 1, 2]
39;-0.04823614667152235;YXZ;[0, 1, 2]
40;-6.011165411385407e-05;YYI;[0, 1, 2]
41;-0.02249466762132951;YYX;[0, 1, 2]
42;0.014068547954461415;YYY;[0, 1, 2]
43;0.004672737470102694;YYZ;[0, 1, 2]
44;-0.06617634515720376;YZI;[0, 1, 2]
45;-0.0637206942952335;YZX;[0, 1, 2]
46;0.009606830354296339;YZY;[0, 1, 2]
47;-0.008961855599010384;YZZ;[0, 1, 2]
48;-0.04249275519392251;ZII;[0, 1, 2]
49;-0.024342246603799116;ZIX;[0, 1, 2]
50;-0.015914808917026586;ZIY;[0, 1, 2]
51;-0.03148570636474737;ZIZ;[0, 1, 2]
52;-0.02989659338733319;ZXI;[0, 1, 2]
53;0.039944057923917003;ZXX;[0, 1, 2]
54;-0.048236146671522415;ZXY;[0, 1, 2]
55;-0.19655461684948114;ZXZ;[0, 1, 2]
56;-0.06548679398263389;ZYI;[0, 1, 2]
57;0.07065426613789574;ZYX;[0, 1, 2]
58;0.004672737470102616;ZYY;[0, 1, 2]
59;-0.011361350911100621;ZYZ;[0, 1, 2]
60;0.025838820409241986;ZZI;[0, 1, 2]
61;0.02249526700058272;ZZX;[0, 1, 2]
62;-0.008961855599010395;ZZY;[0, 1, 2]
63;-0.022548201337122944;ZZZ;[0, 1, 2]
