;PauliCoefficients;PauliStrings;Qbits
0;0.5000000000000001;IIIII;[0, 1, 2, 3, 4]
1;2.4696667216751845e-06;IIIIX;[0, 1, 2, 3, 4]
2;1.6243936891883991e-06;IIIIY;[0, 1, 2, 3, 4]
3;-1.0563633578986042e-09;IIIIZ;[0, 1, 2, 3, 4]
4;-3.024438414986081e-05;IIIXI;[0, 1, 2, 3, 4]
5;1.3126223733157392e-06;IIIXX;[0, 1, 2, 3, 4]
6;8.847490089202438e-06;IIIXY;[0, 1, 2, 3, 4]
7;-2.5153193680361443e-05;IIIXZ;[0, 1, 2, 3, 4]
8;-2.5012870923039453e-06;IIIYI;[0, 1, 2, 3, 4]
9;-2.5873855991638373e-06;IIIYX;[0, 1, 2, 3, 4]
10;4.4770580068597065e-06;IIIYY;[0, 1, 2, 3, 4]
11;1.4309910775232903e-06;IIIYZ;[0, 1, 2, 3, 4]
12;1.7621892443690779e-06;IIIZI;[0, 1, 2, 3, 4]
13;-2.3085258662015892e-08;IIIZX;[0, 1, 2, 3, 4]
14;1.843915336463471e-08;IIIZY;[0, 1, 2, 3, 4]
15;2.4206012276539735e-06;IIIZZ;[0, 1, 2, 3, 4]
16;-0.0504960957434771;IIXII;[0, 1, 2, 3, 4]
17;5.604000376248912e-06;IIXIX;[0, 1, 2, 3, 4]
18;1.56657050737055e-06;IIXIY;[0, 1, 2, 3, 4]
19;-5.494024792385144e-06;IIXIZ;[0, 1, 2, 3, 4]
20;2.0629559411244197e-05;IIXXI;[0, 1, 2, 3, 4]
21;4.020610297814847e-06;IIXXX;[0, 1, 2, 3, 4]
22;-2.1939149238166925e-06;IIXXY;[0, 1, 2, 3, 4]
23;0.00412274379512008;IIXXZ;[0, 1, 2, 3, 4]
24;-4.6866793009159215e-06;IIXYI;[0, 1, 2, 3, 4]
25;-8.848231110536437e-06;IIXYX;[0, 1, 2, 3, 4]
26;6.999466472613065e-07;IIXYY;[0, 1, 2, 3, 4]
27;0.007102780515171471;IIXYZ;[0, 1, 2, 3, 4]
28;-1.0620292952538343e-05;IIXZI;[0, 1, 2, 3, 4]
29;-4.877800911467046e-06;IIXZX;[0, 1, 2, 3, 4]
30;-4.0029345918117515e-06;IIXZY;[0, 1, 2, 3, 4]
31;-1.209537538865782e-05;IIXZZ;[0, 1, 2, 3, 4]
32;-0.00820799735554126;IIYII;[0, 1, 2, 3, 4]
33;1.954802936349673e-06;IIYIX;[0, 1, 2, 3, 4]
34;6.233134014889343e-06;IIYIY;[0, 1, 2, 3, 4]
35;-4.334281589727165e-06;IIYIZ;[0, 1, 2, 3, 4]
36;5.343542788841535e-06;IIYXI;[0, 1, 2, 3, 4]
37;2.475839536301146e-06;IIYXX;[0, 1, 2, 3, 4]
38;3.1375937471541724e-06;IIYXY;[0, 1, 2, 3, 4]
39;-0.025242873197155798;IIYXZ;[0, 1, 2, 3, 4]
40;1.548467528218831e-05;IIYYI;[0, 1, 2, 3, 4]
41;4.330238466516391e-06;IIYYX;[0, 1, 2, 3, 4]
42;-1.5893609179760877e-06;IIYYY;[0, 1, 2, 3, 4]
43;-0.04371195295925958;IIYYZ;[0, 1, 2, 3, 4]
44;3.139997650200392e-06;IIYZI;[0, 1, 2, 3, 4]
45;-1.598850527740632e-06;IIYZX;[0, 1, 2, 3, 4]
46;2.5128747441362113e-07;IIYZY;[0, 1, 2, 3, 4]
47;4.629981907340944e-06;IIYZZ;[0, 1, 2, 3, 4]
48;-0.3414810670402188;IIZII;[0, 1, 2, 3, 4]
49;-6.142064394921065e-06;IIZIX;[0, 1, 2, 3, 4]
50;-8.699322636379272e-06;IIZIY;[0, 1, 2, 3, 4]
51;2.814918035829589e-05;IIZIZ;[0, 1, 2, 3, 4]
52;7.799588851893635e-07;IIZXI;[0, 1, 2, 3, 4]
53;-8.572343575419576e-07;IIZXX;[0, 1, 2, 3, 4]
