;PauliCoefficients;PauliStrings;Qbits
0;0.49999999999999994;IIIII;[0, 1, 2, 3, 4]
1;-1.6429367951055642e-07;IIIIX;[0, 1, 2, 3, 4]
2;1.274199173256529e-07;IIIIY;[0, 1, 2, 3, 4]
3;1.5496073521581444e-10;IIIIZ;[0, 1, 2, 3, 4]
4;-7.266263567382025e-06;IIIXI;[0, 1, 2, 3, 4]
5;-1.1353311636568432e-06;IIIXX;[0, 1, 2, 3, 4]
6;1.5368386262094024e-06;IIIXY;[0, 1, 2, 3, 4]
7;-6.991122970019395e-06;IIIXZ;[0, 1, 2, 3, 4]
8;3.706817441495808e-06;IIIYI;[0, 1, 2, 3, 4]
9;-6.118983297931888e-07;IIIYX;[0, 1, 2, 3, 4]
10;1.7158949366331847e-07;IIIYY;[0, 1, 2, 3, 4]
11;3.88178055481421e-06;IIIYZ;[0, 1, 2, 3, 4]
12;2.762984926650558e-07;IIIZI;[0, 1, 2, 3, 4]
13;-2.8203360314105982e-09;IIIZX;[0, 1, 2, 3, 4]
14;1.0759640769796555e-09;IIIZY;[0, 1, 2, 3, 4]
15;2.407000163906492e-07;IIIZZ;[0, 1, 2, 3, 4]
16;-0.05049143092493406;IIXII;[0, 1, 2, 3, 4]
17;-2.6876851660659456e-06;IIXIX;[0, 1, 2, 3, 4]
18;2.788453075977593e-06;IIXIY;[0, 1, 2, 3, 4]
19;4.615107614108077e-07;IIXIZ;[0, 1, 2, 3, 4]
20;3.2404365588318933e-06;IIXXI;[0, 1, 2, 3, 4]
21;4.892604635703806e-06;IIXXX;[0, 1, 2, 3, 4]
22;-1.8961522517199546e-07;IIXXY;[0, 1, 2, 3, 4]
23;0.004105991279692314;IIXXZ;[0, 1, 2, 3, 4]
24;6.913496302792693e-06;IIXYI;[0, 1, 2, 3, 4]
25;1.995748852804329e-06;IIXYX;[0, 1, 2, 3, 4]
26;-1.6370353461901952e-06;IIXYY;[0, 1, 2, 3, 4]
27;0.007113928330800896;IIXYZ;[0, 1, 2, 3, 4]
28;4.8506610287931545e-06;IIXZI;[0, 1, 2, 3, 4]
29;1.964028896295859e-06;IIXZX;[0, 1, 2, 3, 4]
30;8.31192381313683e-07;IIXZY;[0, 1, 2, 3, 4]
31;3.5583923698647574e-06;IIXZZ;[0, 1, 2, 3, 4]
32;-0.008199210686378917;IIYII;[0, 1, 2, 3, 4]
33;-7.757488474974196e-07;IIYIX;[0, 1, 2, 3, 4]
34;1.721175899077634e-06;IIYIY;[0, 1, 2, 3, 4]
35;8.310458000284487e-06;IIYIZ;[0, 1, 2, 3, 4]
36;-7.880659982396356e-06;IIYXI;[0, 1, 2, 3, 4]
37;-2.9480247109289872e-06;IIYXX;[0, 1, 2, 3, 4]
38;-1.1408525379528397e-06;IIYXY;[0, 1, 2, 3, 4]
39;-0.025253365007216897;IIYXZ;[0, 1, 2, 3, 4]
40;-1.95924795787358e-06;IIYYI;[0, 1, 2, 3, 4]
41;2.5801076332372464e-06;IIYYX;[0, 1, 2, 3, 4]
42;1.231385992952263e-06;IIYYY;[0, 1, 2, 3, 4]
43;-0.04372971606558823;IIYYZ;[0, 1, 2, 3, 4]
44;2.9316554995516275e-06;IIYZI;[0, 1, 2, 3, 4]
45;5.131743088960435e-07;IIYZX;[0, 1, 2, 3, 4]
46;1.949747003802464e-06;IIYZY;[0, 1, 2, 3, 4]
47;2.262231435741502e-06;IIYZZ;[0, 1, 2, 3, 4]
48;-0.34149623611328345;IIZII;[0, 1, 2, 3, 4]
49;2.662007474518285e-06;IIZIX;[0, 1, 2, 3, 4]
50;-1.0989272052663886e-06;IIZIY;[0, 1, 2, 3, 4]
51;9.83349661958996e-06;IIZIZ;[0, 1, 2, 3, 4]
52;-5.96707341617847e-07;IIZXI;[0, 1, 2, 3, 4]
53;-2.2130069309449222e-07;IIZXX;[0, 1, 2, 3, 4]
54;-4.5459443665233416e-07;IIZXY;[0, 1, 2, 3, 4]
55;-6.931945199081715e-07;IIZXZ;[0, 1, 2, 3, 4]
56;-5.43854347366925e-07;IIZYI;[0, 1, 2, 3, 4]
57;2.780122857469351e-07;IIZYX;[0, 1, 2, 3, 4]
58;4.538237857365774e-07;IIZYY;[0, 1, 2, 3, 4]
59;-6.377369882347092e-07;IIZYZ;[0, 1, 2, 3, 4]
60;-6.117722076152271e-06;IIZZI;[0, 1, 2, 3, 4]
61;-2.07612376538771e-06;IIZZX;[0, 1, 2, 3, 4]
62;-1.1826191194521476e-07;IIZZY;[0, 1, 2, 3, 4]
63;-5.458621905582439e-06;IIZZZ;[0, 1, 2, 3, 4]
64;-1.1128812399213445e-05;IXIII;[0, 1, 2, 3, 4]
65;-1.4410040861360213e-06;IXIIX;[0, 1, 2, 3, 4]
66;2.070986444754929e-06;IXIIY;[0, 1, 2, 3, 4]
67;-1.1179231522903763e-05;IXIIZ;[0, 1, 2, 3, 4]
68;-4.2548861493331425e-07;IXIXI;[0, 1, 2, 3, 4]
69;-2.9848944720426086e-07;IXIXX;[0, 1, 2, 3, 4]
70;1.615690766754979e-07;IXIXY;[0, 1, 2, 3, 4]
71;-1.6880778475666242e-07;IXIXZ;[0, 1, 2, 3, 4]
72;1.5327052974869158e-07;IXIYI;[0, 1, 2, 3, 4]
73;-3.583649426364412e-07;IXIYX;[0, 1, 2, 3, 4]
74;-5.93204092643187e-07;IXIYY;[0, 1, 2, 3, 4]
75;1.848229129208269e-07;IXIYZ;[0, 1, 2, 3, 4]
76;3.345256685697521e-06;IXIZI;[0, 1, 2, 3, 4]
77;8.34740929648003e-07;IXIZX;[0, 1, 2, 3, 4]
78;-7.892573280941287e-07;IXIZY;[0, 1, 2, 3, 4]
79;2.466016231150985e-06;IXIZZ;[0, 1, 2, 3, 4]
80;-3.0908567309664153e-07;IXXII;[0, 1, 2, 3, 4]
81;3.3173864190794353e-06;IXXIX;[0, 1, 2, 3, 4]
82;-1.6452262653016727e-06;IXXIY;[0, 1, 2, 3, 4]
83;-5.780481450693049e-07;IXXIZ;[0, 1, 2, 3, 4]
84;1.8928286652885977e-07;IXXXI;[0, 1, 2, 3, 4]
85;-5.307124142096027e-06;IXXXX;[0, 1, 2, 3, 4]
86;1.2701953521588147e-06;IXXXY;[0, 1, 2, 3, 4]
87;5.182637397645358e-07;IXXXZ;[0, 1, 2, 3, 4]
88;-7.1813632424384995e-06;IXXYI;[0, 1, 2, 3, 4]
89;-2.054030986520183e-06;IXXYX;[0, 1, 2, 3, 4]
90;4.3269807953066204e-08;IXXYY;[0, 1, 2, 3, 4]
91;-6.756173595229677e-06;IXXYZ;[0, 1, 2, 3, 4]
92;1.4493585566207473e-06;IXXZI;[0, 1, 2, 3, 4]
93;-1.592412052019554e-06;IXXZX;[0, 1, 2, 3, 4]
94;-3.1686780436281244e-06;IXXZY;[0, 1, 2, 3, 4]
95;3.00503894383854e-06;IXXZZ;[0, 1, 2, 3, 4]
96;-3.1525048025326467e-06;IXYII;[0, 1, 2, 3, 4]
97;-1.5608023104665323e-06;IXYIX;[0, 1, 2, 3, 4]
98;-3.837595506411643e-06;IXYIY;[0, 1, 2, 3, 4]
99;-4.2014816264591016e-06;IXYIZ;[0, 1, 2, 3, 4]
100;9.240608635787805e-06;IXYXI;[0, 1, 2, 3, 4]
101;1.6362027444621805e-06;IXYXX;[0, 1, 2, 3, 4]
102;2.2291046149514776e-06;IXYXY;[0, 1, 2, 3, 4]
103;8.815668373384324e-06;IXYXZ;[0, 1, 2, 3, 4]
104;-7.188432143915473e-06;IXYYI;[0, 1, 2, 3, 4]
105;-5.9300369826464145e-06;IXYYX;[0, 1, 2, 3, 4]
106;-3.645951731521227e-07;IXYYY;[0, 1, 2, 3, 4]
107;-4.901397348975201e-06;IXYYZ;[0, 1, 2, 3, 4]
108;-4.190826653757435e-06;IXYZI;[0, 1, 2, 3, 4]
109;7.863936553021144e-07;IXYZX;[0, 1, 2, 3, 4]
110;6.20147373045744e-07;IXYZY;[0, 1, 2, 3, 4]
111;-4.107067279063336e-06;IXYZZ;[0, 1, 2, 3, 4]
112;-3.397675769597e-08;IXZII;[0, 1, 2, 3, 4]
113;-3.637369489057533e-07;IXZIX;[0, 1, 2, 3, 4]
114;4.2879647606491274e-08;IXZIY;[0, 1, 2, 3, 4]
115;2.0230208964402627e-07;IXZIZ;[0, 1, 2, 3, 4]
116;1.266875507801744e-05;IXZXI;[0, 1, 2, 3, 4]
117;4.106371035941747e-06;IXZXX;[0, 1, 2, 3, 4]
118;-1.823208826912171e-06;IXZXY;[0, 1, 2, 3, 4]
119;1.1582721258728522e-05;IXZXZ;[0, 1, 2, 3, 4]
120;-3.5111737613441676e-07;IXZYI;[0, 1, 2, 3, 4]
121;-1.299140239796112e-06;IXZYX;[0, 1, 2, 3, 4]
122;4.429361235620994e-07;IXZYY;[0, 1, 2, 3, 4]
123;-8.005856834331949e-07;IXZYZ;[0, 1, 2, 3, 4]
124;-3.99221113790791e-07;IXZZI;[0, 1, 2, 3, 4]
125;4.207321077382885e-07;IXZZX;[0, 1, 2, 3, 4]
