;PauliCoefficients;PauliStrings;Qbits
0;0.4999999999999999;IIIII;[0, 1, 2, 3, 4]
1;-3.0666851828515964e-06;IIIIX;[0, 1, 2, 3, 4]
2;3.1198884367924675e-06;IIIIY;[0, 1, 2, 3, 4]
3;1.6084327508769647e-08;IIIIZ;[0, 1, 2, 3, 4]
4;3.4138085033696194e-05;IIIXI;[0, 1, 2, 3, 4]
5;-7.574509236297821e-06;IIIXX;[0, 1, 2, 3, 4]
6;-1.6177096122097184e-05;IIIXY;[0, 1, 2, 3, 4]
7;4.025484182105534e-05;IIIXZ;[0, 1, 2, 3, 4]
8;-2.2725987924470444e-05;IIIYI;[0, 1, 2, 3, 4]
9;-7.403397342746551e-06;IIIYX;[0, 1, 2, 3, 4]
10;-1.9311268527120663e-05;IIIYY;[0, 1, 2, 3, 4]
11;-2.8517357426520603e-05;IIIYZ;[0, 1, 2, 3, 4]
12;9.023977260942673e-06;IIIZI;[0, 1, 2, 3, 4]
13;7.476633295085712e-09;IIIZX;[0, 1, 2, 3, 4]
14;1.4068448196572102e-08;IIIZY;[0, 1, 2, 3, 4]
15;7.745794427551494e-06;IIIZZ;[0, 1, 2, 3, 4]
16;-0.05050506661501899;IIXII;[0, 1, 2, 3, 4]
17;-2.9359916587258466e-06;IIXIX;[0, 1, 2, 3, 4]
18;5.3289431375174965e-06;IIXIY;[0, 1, 2, 3, 4]
19;-1.585043259040922e-05;IIXIZ;[0, 1, 2, 3, 4]
20;2.0485419545894328e-05;IIXXI;[0, 1, 2, 3, 4]
21;1.6329981012658988e-05;IIXXX;[0, 1, 2, 3, 4]
22;-1.7877998946402636e-06;IIXXY;[0, 1, 2, 3, 4]
23;0.004120507636347264;IIXXZ;[0, 1, 2, 3, 4]
24;-1.6950154872825886e-06;IIXYI;[0, 1, 2, 3, 4]
25;-6.087676890496985e-06;IIXYX;[0, 1, 2, 3, 4]
26;1.5140186210689697e-05;IIXYY;[0, 1, 2, 3, 4]
27;0.007111629671665814;IIXYZ;[0, 1, 2, 3, 4]
28;2.0981441909741216e-07;IIXZI;[0, 1, 2, 3, 4]
29;-2.362101744883337e-06;IIXZX;[0, 1, 2, 3, 4]
30;5.370237229239092e-07;IIXZY;[0, 1, 2, 3, 4]
31;-1.940927184657798e-06;IIXZZ;[0, 1, 2, 3, 4]
32;-0.00820585138173963;IIYII;[0, 1, 2, 3, 4]
33;4.119438385609776e-06;IIYIX;[0, 1, 2, 3, 4]
34;7.444079290780852e-06;IIYIY;[0, 1, 2, 3, 4]
35;-4.547444538476053e-06;IIYIZ;[0, 1, 2, 3, 4]
36;-2.6891110336284187e-06;IIYXI;[0, 1, 2, 3, 4]
37;-3.4501128393646145e-07;IIYXX;[0, 1, 2, 3, 4]
38;-5.325260132186861e-06;IIYXY;[0, 1, 2, 3, 4]
39;-0.02525282634731021;IIYXZ;[0, 1, 2, 3, 4]
40;1.2143405576753655e-05;IIYYI;[0, 1, 2, 3, 4]
41;1.5086312438084628e-05;IIYYX;[0, 1, 2, 3, 4]
42;-4.011948555833768e-06;IIYYY;[0, 1, 2, 3, 4]
43;-0.04371650837353363;IIYYZ;[0, 1, 2, 3, 4]
44;8.676951963657205e-06;IIYZI;[0, 1, 2, 3, 4]
45;1.6105218532233084e-06;IIYZX;[0, 1, 2, 3, 4]
46;1.4270983746518728e-05;IIYZY;[0, 1, 2, 3, 4]
47;8.665890540184712e-06;IIYZZ;[0, 1, 2, 3, 4]
48;-0.3415329523486698;IIZII;[0, 1, 2, 3, 4]
49;5.389647518704598e-06;IIZIX;[0, 1, 2, 3, 4]
50;-9.769632151222752e-06;IIZIY;[0, 1, 2, 3, 4]
51;-2.207385038564824e-05;IIZIZ;[0, 1, 2, 3, 4]
52;-9.89800893039022e-06;IIZXI;[0, 1, 2, 3, 4]
53;-1.511818258613642e-06;IIZXX;[0, 1, 2, 3, 4]
54;2.375284649807055e-08;IIZXY;[0, 1, 2, 3, 4]
55;-1.1727690762071028e-05;IIZXZ;[0, 1, 2, 3, 4]
56;-1.4438821068500814e-06;IIZYI;[0, 1, 2, 3, 4]
57;4.5404906944506566e-06;IIZYX;[0, 1, 2, 3, 4]
58;3.6047254701532366e-06;IIZYY;[0, 1, 2, 3, 4]
59;-1.9717471144011867e-06;IIZYZ;[0, 1, 2, 3, 4]
60;-2.1035354599588385e-05;IIZZI;[0, 1, 2, 3, 4]
61;1.7491644577617717e-05;IIZZX;[0, 1, 2, 3, 4]
62;-2.4731018681050004e-07;IIZZY;[0, 1, 2, 3, 4]
63;-1.8059975426549385e-05;IIZZZ;[0, 1, 2, 3, 4]
64;2.2162834089718133e-05;IXIII;[0, 1, 2, 3, 4]
65;-1.0007989447852506e-05;IXIIX;[0, 1, 2, 3, 4]
66;4.919156694694297e-06;IXIIY;[0, 1, 2, 3, 4]
67;1.802153299937815e-05;IXIIZ;[0, 1, 2, 3, 4]
68;7.302540165868895e-06;IXIXI;[0, 1, 2, 3, 4]
