;PauliCoefficients;PauliStrings;Qbits
0;0.5;IIIII;[0, 1, 2, 3, 4]
1;4.5423763812864417e-07;IIIIX;[0, 1, 2, 3, 4]
2;-3.9071675969494547e-07;IIIIY;[0, 1, 2, 3, 4]
3;1.7955344433495668e-09;IIIIZ;[0, 1, 2, 3, 4]
4;-1.965439334978159e-06;IIIXI;[0, 1, 2, 3, 4]
5;-2.637194786906754e-06;IIIXX;[0, 1, 2, 3, 4]
6;1.6415513856184173e-06;IIIXY;[0, 1, 2, 3, 4]
7;-5.939069366665134e-07;IIIXZ;[0, 1, 2, 3, 4]
8;1.0012435099990107e-05;IIIYI;[0, 1, 2, 3, 4]
9;1.8138758313127925e-06;IIIYX;[0, 1, 2, 3, 4]
10;-3.897734675257695e-06;IIIYY;[0, 1, 2, 3, 4]
11;7.518400827946658e-06;IIIYZ;[0, 1, 2, 3, 4]
12;-2.1800727896537087e-06;IIIZI;[0, 1, 2, 3, 4]
13;-1.4179816801863069e-09;IIIZX;[0, 1, 2, 3, 4]
14;4.398840557446187e-09;IIIZY;[0, 1, 2, 3, 4]
15;-2.409699989901204e-06;IIIZZ;[0, 1, 2, 3, 4]
16;-0.05048406843484553;IIXII;[0, 1, 2, 3, 4]
17;6.579780193624756e-07;IIXIX;[0, 1, 2, 3, 4]
18;5.034148256371765e-07;IIXIY;[0, 1, 2, 3, 4]
19;6.174971890713157e-06;IIXIZ;[0, 1, 2, 3, 4]
20;-9.701800002734611e-06;IIXXI;[0, 1, 2, 3, 4]
21;5.817521989492594e-07;IIXXX;[0, 1, 2, 3, 4]
22;-3.6384523484878227e-07;IIXXY;[0, 1, 2, 3, 4]
23;0.0040905795392681375;IIXXZ;[0, 1, 2, 3, 4]
24;-4.8055430768356505e-06;IIXYI;[0, 1, 2, 3, 4]
25;3.910314116746348e-06;IIXYX;[0, 1, 2, 3, 4]
26;1.1324193810154247e-05;IIXYY;[0, 1, 2, 3, 4]
27;0.007103188393309616;IIXYZ;[0, 1, 2, 3, 4]
28;-2.258833902583912e-06;IIXZI;[0, 1, 2, 3, 4]
29;-5.218772708252075e-06;IIXZX;[0, 1, 2, 3, 4]
30;2.0548063325673222e-06;IIXZY;[0, 1, 2, 3, 4]
31;-3.0592449774147906e-06;IIXZZ;[0, 1, 2, 3, 4]
32;-0.00820688963701027;IIYII;[0, 1, 2, 3, 4]
33;4.52535700333417e-06;IIYIX;[0, 1, 2, 3, 4]
34;-1.3697536090774594e-06;IIYIY;[0, 1, 2, 3, 4]
35;-1.3688877352809742e-06;IIYIZ;[0, 1, 2, 3, 4]
36;4.3058520730563385e-06;IIYXI;[0, 1, 2, 3, 4]
37;-2.421486121884238e-06;IIYXX;[0, 1, 2, 3, 4]
38;-3.2652112828779697e-06;IIYXY;[0, 1, 2, 3, 4]
39;-0.025241509090323886;IIYXZ;[0, 1, 2, 3, 4]
40;-1.015757267578115e-06;IIYYI;[0, 1, 2, 3, 4]
41;-3.054938382882603e-07;IIYYX;[0, 1, 2, 3, 4]
42;-1.99678658975519e-06;IIYYY;[0, 1, 2, 3, 4]
43;-0.043729234884590525;IIYYZ;[0, 1, 2, 3, 4]
44;-6.675850549770629e-06;IIYZI;[0, 1, 2, 3, 4]
45;-2.5265368086917676e-07;IIYZX;[0, 1, 2, 3, 4]
46;1.8288014395498726e-06;IIYZY;[0, 1, 2, 3, 4]
47;-5.797081674299362e-06;IIYZZ;[0, 1, 2, 3, 4]
48;-0.34150597813456485;IIZII;[0, 1, 2, 3, 4]
49;2.514481937470377e-06;IIZIX;[0, 1, 2, 3, 4]
50;3.6415007909859255e-06;IIZIY;[0, 1, 2, 3, 4]
51;2.349156163379551e-06;IIZIZ;[0, 1, 2, 3, 4]
52;1.9540657131412835e-06;IIZXI;[0, 1, 2, 3, 4]
53;9.397058583663768e-07;IIZXX;[0, 1, 2, 3, 4]
54;-1.4062561834660494e-06;IIZXY;[0, 1, 2, 3, 4]
55;1.7512788238454452e-06;IIZXZ;[0, 1, 2, 3, 4]
56;-1.420257468949613e-06;IIZYI;[0, 1, 2, 3, 4]
57;-9.927948451218977e-07;IIZYX;[0, 1, 2, 3, 4]
58;2.920951682759671e-07;IIZYY;[0, 1, 2, 3, 4]
59;-1.3035767812706643e-06;IIZYZ;[0, 1, 2, 3, 4]
60;3.2450494157551524e-06;IIZZI;[0, 1, 2, 3, 4]
61;8.656649089704188e-07;IIZZX;[0, 1, 2, 3, 4]
62;-1.536196685148846e-06;IIZZY;[0, 1, 2, 3, 4]
