;PauliCoefficients;PauliStrings;Qbits
0;0.4999999999999998;III;[0, 1, 2]
1;-0.02412925380342338;IIX;[0, 1, 2]
2;-0.09598483846040473;IIY;[0, 1, 2]
3;-0.023859423818507586;IIZ;[0, 1, 2]
4;0.05242774010037987;IXI;[0, 1, 2]
5;0.03184714723506081;IXX;[0, 1, 2]
6;-0.032603978591917215;IXY;[0, 1, 2]
7;0.0049364926681907395;IXZ;[0, 1, 2]
8;-0.07122555031261388;IYI;[0, 1, 2]
9;0.009491436190485748;IYX;[0, 1, 2]
10;-0.0003905360322628426;IYY;[0, 1, 2]
11;-0.12382182418259005;IYZ;[0, 1, 2]
12;-0.05143100989045937;IZI;[0, 1, 2]
13;0.048329277630957276;IZX;[0, 1, 2]
14;-0.016352038548883327;IZY;[0, 1, 2]
15;0.030683535838965798;IZZ;[0, 1, 2]
16;-0.02412925380342327;XII;[0, 1, 2]
17;-0.029399049358935767;XIX;[0, 1, 2]
18;-0.03520140249668518;XIY;[0, 1, 2]
19;-0.010798389962101196;XIZ;[0, 1, 2]
20;0.03184714723506088;XXI;[0, 1, 2]
21;-0.026815470087063885;XXX;[0, 1, 2]
22;-0.005169614136282396;XXY;[0, 1, 2]
23;0.011367313685608612;XXZ;[0, 1, 2]
24;0.009491436190485671;XYI;[0, 1, 2]
25;0.011933741132289967;XYX;[0, 1, 2]
26;0.05884989336146937;XYY;[0, 1, 2]
27;0.031117121402447125;XYZ;[0, 1, 2]
28;0.048329277630957256;XZI;[0, 1, 2]
29;0.014323642762519503;XZX;[0, 1, 2]
30;-0.005448089552031009;XZY;[0, 1, 2]
31;0.02466623281186192;XZZ;[0, 1, 2]
32;-0.09598483846040468;YII;[0, 1, 2]
33;-0.03520140249668531;YIX;[0, 1, 2]
34;0.015290006203396864;YIY;[0, 1, 2]
35;0.007094063530108564;YIZ;[0, 1, 2]
36;-0.0326039785919172;YXI;[0, 1, 2]
37;-0.005169614136282549;YXX;[0, 1, 2]
38;-0.018420153136475086;YXY;[0, 1, 2]
39;0.01824671581374312;YXZ;[0, 1, 2]
40;-0.00039053603226286613;YYI;[0, 1, 2]
41;0.058849893361469355;YYX;[0, 1, 2]
42;-0.04531522410461185;YYY;[0, 1, 2]
43;-0.013998999899330181;YYZ;[0, 1, 2]
44;-0.016352038548883174;YZI;[0, 1, 2]
45;-0.005448089552030947;YZX;[0, 1, 2]
46;0.09549447688694951;YZY;[0, 1, 2]
47;0.020114873753144854;YZZ;[0, 1, 2]
48;-0.023859423818507627;ZII;[0, 1, 2]
49;-0.010798389962101276;ZIX;[0, 1, 2]
50;0.007094063530108675;ZIY;[0, 1, 2]
51;0.01410904315553893;ZIZ;[0, 1, 2]
52;0.0049364926681906285;ZXI;[0, 1, 2]
53;0.01136731368560861;ZXX;[0, 1, 2]
54;0.01824671581374333;ZXY;[0, 1, 2]
55;-0.3806470359541331;ZXZ;[0, 1, 2]
56;-0.12382182418259005;ZYI;[0, 1, 2]
57;0.031117121402446938;ZYX;[0, 1, 2]
58;-0.013998999899330183;ZYY;[0, 1, 2]
59;0.0377059012464527;ZYZ;[0, 1, 2]
60;0.03068353583896588;ZZI;[0, 1, 2]
61;0.024666232811861963;ZZX;[0, 1, 2]
62;0.020114873753144788;ZZY;[0, 1, 2]
63;-0.03670450224106753;ZZZ;[0, 1, 2]
