;PauliCoefficients;PauliStrings;Qbits
0;0.12499999999999993;III;[0, 1, 2]
1;0.008133509688610709;IIX;[0, 1, 2]
2;-0.008132642854418497;IIY;[0, 1, 2]
3;-0.12427942036460696;IIZ;[0, 1, 2]
4;-0.033484247714941295;IXI;[0, 1, 2]
5;-0.0024643688598720162;IXX;[0, 1, 2]
6;-0.0024646252828125817;IXY;[0, 1, 2]
7;0.03363834969473221;IXZ;[0, 1, 2]
8;0.03348424771494284;IYI;[0, 1, 2]
9;-0.0024643688529266735;IYX;[0, 1, 2]
10;-0.0024646252897574617;IYY;[0, 1, 2]
11;-0.03363834969473374;IYZ;[0, 1, 2]
12;-0.11548494158088299;IZI;[0, 1, 2]
13;-0.008803647444648304;IZX;[0, 1, 2]
14;0.008802709190079916;IZY;[0, 1, 2]
15;0.11481921280382688;IZZ;[0, 1, 2]
16;-0.007923962560357496;XII;[0, 1, 2]
17;-0.0006286880034538781;XIX;[0, 1, 2]
18;-0.004334265383078913;XIY;[0, 1, 2]
19;0.008212388740518536;XIZ;[0, 1, 2]
20;0.0024051085529232193;XXI;[0, 1, 2]
21;-0.00017027863024189713;XXX;[0, 1, 2]
22;0.0011728433560404465;XXY;[0, 1, 2]
23;-0.0023206328858423877;XXZ;[0, 1, 2]
24;0.0024051085633917174;XYI;[0, 1, 2]
25;0.0001702786289724729;XYX;[0, 1, 2]
26;-0.0011728433572612662;XYY;[0, 1, 2]
27;-0.002320632896168069;XYZ;[0, 1, 2]
28;0.00857683527256787;XZI;[0, 1, 2]
29;0.000580831978737159;XZX;[0, 1, 2]
30;0.004004339076832895;XZY;[0, 1, 2]
31;-0.008889025520192875;XZZ;[0, 1, 2]
32;0.007923136278227744;YII;[0, 1, 2]
33;-0.00433426389409922;YIX;[0, 1, 2]
34;-0.0006292677629407582;YIY;[0, 1, 2]
35;-0.008211554247601657;YIZ;[0, 1, 2]
36;0.0024053529807081036;YXI;[0, 1, 2]
37;0.0011728437601762572;YXX;[0, 1, 2]
38;-0.00017012174718592603;YXY;[0, 1, 2]
39;-0.0023208749086006076;YXZ;[0, 1, 2]
40;0.0024053529702401733;YYI;[0, 1, 2]
41;-0.001172843758955509;YYX;[0, 1, 2]
42;0.0001701217484553568;YYY;[0, 1, 2]
43;-0.0023208748982754663;YYZ;[0, 1, 2]
44;-0.00857594091123529;YZI;[0, 1, 2]
45;0.004004337701195048;YZX;[0, 1, 2]
46;0.0005813676066609357;YZY;[0, 1, 2]
47;0.008888122271568353;YZZ;[0, 1, 2]
48;-0.12431113127058131;ZII;[0, 1, 2]
49;-0.008414757099240087;ZIX;[0, 1, 2]
50;0.008413881592845337;ZIY;[0, 1, 2]
51;0.1237416446083218;ZIZ;[0, 1, 2]
52;0.03362976878653861;ZXI;[0, 1, 2]
53;0.0023819959402284164;ZXX;[0, 1, 2]
54;0.002382249823591243;ZXY;[0, 1, 2]
55;-0.03382475623016315;ZXZ;[0, 1, 2]
56;-0.03362976878654019;ZYI;[0, 1, 2]
57;0.002381995933734675;ZYX;[0, 1, 2]
58;0.0023822498300845396;ZYY;[0, 1, 2]
59;0.033824756230164704;ZYZ;[0, 1, 2]
60;0.11484850986147542;ZZI;[0, 1, 2]
61;0.009108067448301121;ZZX;[0, 1, 2]
62;-0.009107119807008339;ZZY;[0, 1, 2]
63;-0.11432237278984812;ZZZ;[0, 1, 2]
