;PauliCoefficients;PauliStrings;Qbits
0;0.4999999999999999;IIII;[0, 1, 2, 3]
1;-0.04133598023909167;IIIX;[0, 1, 2, 3]
2;-0.008896017801562826;IIIY;[0, 1, 2, 3]
3;0.0001820708446981928;IIIZ;[0, 1, 2, 3]
4;-0.02403760463348765;IIXI;[0, 1, 2, 3]
5;-0.01085443722754047;IIXX;[0, 1, 2, 3]
6;-0.0033065609434771714;IIXY;[0, 1, 2, 3]
7;0.022171414702759348;IIXZ;[0, 1, 2, 3]
8;-0.06826075531165272;IIYI;[0, 1, 2, 3]
9;0.01779533420200041;IIYX;[0, 1, 2, 3]
10;0.019169461578889206;IIYY;[0, 1, 2, 3]
11;-0.06097795942194882;IIYZ;[0, 1, 2, 3]
12;-0.09787607937254132;IIZI;[0, 1, 2, 3]
13;-0.07711650099283927;IIZX;[0, 1, 2, 3]
14;0.03034943862498092;IIZY;[0, 1, 2, 3]
15;0.01234391349384309;IIZZ;[0, 1, 2, 3]
16;-0.024037604633487652;IXII;[0, 1, 2, 3]
17;-0.002566403479200653;IXIX;[0, 1, 2, 3]
18;-0.003374160472867063;IXIY;[0, 1, 2, 3]
19;0.008190065917924778;IXIZ;[0, 1, 2, 3]
20;-0.03071426935812753;IXXI;[0, 1, 2, 3]
21;-0.01152217208160778;IXXX;[0, 1, 2, 3]
22;0.006081341105877042;IXXY;[0, 1, 2, 3]
23;0.030482600410029967;IXXZ;[0, 1, 2, 3]
24;0.005000242230177857;IXYI;[0, 1, 2, 3]
25;-0.002121780194509314;IXYX;[0, 1, 2, 3]
26;-0.002569016119303457;IXYY;[0, 1, 2, 3]
27;0.07638604451598903;IXYZ;[0, 1, 2, 3]
28;0.027446791974600832;IXZI;[0, 1, 2, 3]
29;-0.008638456930466665;IXZX;[0, 1, 2, 3]
30;0.002839264001390926;IXZY;[0, 1, 2, 3]
31;0.013156992259823697;IXZZ;[0, 1, 2, 3]
32;-0.06826075531165286;IYII;[0, 1, 2, 3]
33;0.030467729638225475;IYIX;[0, 1, 2, 3]
34;-0.011620433697939924;IYIY;[0, 1, 2, 3]
35;0.007010476762016455;IYIZ;[0, 1, 2, 3]
36;0.00500024223017963;IYXI;[0, 1, 2, 3]
37;0.008426867187438816;IYXX;[0, 1, 2, 3]
38;-0.001050889366343304;IYXY;[0, 1, 2, 3]
39;0.0035707009253926137;IYXZ;[0, 1, 2, 3]
40;-0.028769244676378123;IYYI;[0, 1, 2, 3]
41;0.007112157388480466;IYYX;[0, 1, 2, 3]
42;0.014401584990798431;IYYY;[0, 1, 2, 3]
43;-0.02034186916468959;IYYZ;[0, 1, 2, 3]
44;-0.005728490499097487;IYZI;[0, 1, 2, 3]
45;0.0023796041452520495;IYZX;[0, 1, 2, 3]
46;0.007399935215936321;IYZY;[0, 1, 2, 3]
47;0.004046310393849128;IYZZ;[0, 1, 2, 3]
48;-0.09787607937254218;IZII;[0, 1, 2, 3]
49;0.01599801316486315;IZIX;[0, 1, 2, 3]
50;-0.024285903229737203;IZIY;[0, 1, 2, 3]
51;0.007008700530085746;IZIZ;[0, 1, 2, 3]
52;0.02744679197460155;IZXI;[0, 1, 2, 3]
53;0.02447310973043907;IZXX;[0, 1, 2, 3]
54;-0.027387644578185866;IZXY;[0, 1, 2, 3]
55;-0.1438671744546674;IZXZ;[0, 1, 2, 3]
56;-0.005728490499097922;IZYI;[0, 1, 2, 3]
57;0.045084213622311096;IZYX;[0, 1, 2, 3]
58;0.014157328364825807;IZYY;[0, 1, 2, 3]
59;0.050651775153140816;IZYZ;[0, 1, 2, 3]
60;0.07959231796544626;IZZI;[0, 1, 2, 3]
61;-0.01647287086069766;IZZX;[0, 1, 2, 3]
62;0.021311438927339815;IZZY;[0, 1, 2, 3]
63;-0.007490139687265002;IZZZ;[0, 1, 2, 3]
64;-0.04133598023909168;XIII;[0, 1, 2, 3]
65;0.004848917387910316;XIIX;[0, 1, 2, 3]
66;-0.02210881333503755;XIIY;[0, 1, 2, 3]
67;0.00685037528841162;XIIZ;[0, 1, 2, 3]
68;-0.0025664034792025146;XIXI;[0, 1, 2, 3]
69;0.007637597089384839;XIXX;[0, 1, 2, 3]
70;-0.003554158500987858;XIXY;[0, 1, 2, 3]
71;0.024935807043183808;XIXZ;[0, 1, 2, 3]
72;0.03046772963822525;XIYI;[0, 1, 2, 3]
73;-0.04413618663224859;XIYX;[0, 1, 2, 3]
74;0.016557293964044494;XIYY;[0, 1, 2, 3]
75;0.009827993543981249;XIYZ;[0, 1, 2, 3]
76;0.015998013164863475;XIZI;[0, 1, 2, 3]
77;0.002575099182166675;XIZX;[0, 1, 2, 3]
78;-0.018623277684111525;XIZY;[0, 1, 2, 3]
79;0.008274142201662414;XIZZ;[0, 1, 2, 3]
80;-0.010854437227541185;XXII;[0, 1, 2, 3]
81;0.007637597089383554;XXIX;[0, 1, 2, 3]
82;0.041099835434757176;XXIY;[0, 1, 2, 3]
83;-0.012110997514718735;XXIZ;[0, 1, 2, 3]
84;-0.01152217208160902;XXXI;[0, 1, 2, 3]
85;-0.062303254531793945;XXXX;[0, 1, 2, 3]
86;0.05780130461276358;XXXY;[0, 1, 2, 3]
87;-0.004978256437235819;XXXZ;[0, 1, 2, 3]
88;0.008426867187439952;XXYI;[0, 1, 2, 3]
89;-0.015622440186546465;XXYX;[0, 1, 2, 3]
90;-0.0019449110801577317;XXYY;[0, 1, 2, 3]
91;-0.003719337413372088;XXYZ;[0, 1, 2, 3]
92;0.024473109730437734;XXZI;[0, 1, 2, 3]
93;-0.001541342141170555;XXZX;[0, 1, 2, 3]
94;0.0063942564535195544;XXZY;[0, 1, 2, 3]
95;-0.0004910238225186928;XXZZ;[0, 1, 2, 3]
96;0.01779533420200046;XYII;[0, 1, 2, 3]
97;-0.044136186632249184;XYIX;[0, 1, 2, 3]
98;-0.028980708225970087;XYIY;[0, 1, 2, 3]
99;-0.002903381139099874;XYIZ;[0, 1, 2, 3]
100;-0.00212178019451121;XYXI;[0, 1, 2, 3]
101;-0.015622440186545529;XYXX;[0, 1, 2, 3]
102;0.0097701324274473;XYXY;[0, 1, 2, 3]
103;0.0041049141998692204;XYXZ;[0, 1, 2, 3]
104;0.007112157388478528;XYYI;[0, 1, 2, 3]
105;-0.09663388915733981;XYYX;[0, 1, 2, 3]
106;0.039073403183895905;XYYY;[0, 1, 2, 3]
107;-0.027123081177978903;XYYZ;[0, 1, 2, 3]
108;0.04508421362231084;XYZI;[0, 1, 2, 3]
109;0.007093023567450738;XYZX;[0, 1, 2, 3]
110;-0.04532332413933219;XYZY;[0, 1, 2, 3]
111;0.003719291122254811;XYZZ;[0, 1, 2, 3]
112;-0.07711650099283802;XZII;[0, 1, 2, 3]
113;0.0025750991821655647;XZIX;[0, 1, 2, 3]
114;0.007713150862339138;XZIY;[0, 1, 2, 3]
115;-0.0005313429100931156;XZIZ;[0, 1, 2, 3]
116;-0.008638456930467484;XZXI;[0, 1, 2, 3]
117;-0.0015413421411713192;XZXX;[0, 1, 2, 3]
118;0.005634761240138414;XZXY;[0, 1, 2, 3]
119;0.013812091057047997;XZXZ;[0, 1, 2, 3]
120;0.002379604145252665;XZYI;[0, 1, 2, 3]
121;0.0070930235674508115;XZYX;[0, 1, 2, 3]
122;0.014946313841533722;XZYY;[0, 1, 2, 3]
123;0.013000633254204173;XZYZ;[0, 1, 2, 3]
124;-0.016472870860695363;XZZI;[0, 1, 2, 3]
125;-0.03701328749445535;XZZX;[0, 1, 2, 3]
126;0.01645891701463917;XZZY;[0, 1, 2, 3]
127;0.002875190404549984;XZZZ;[0, 1, 2, 3]
128;-0.008896017801563471;YIII;[0, 1, 2, 3]
129;-0.022108813335037156;YIIX;[0, 1, 2, 3]
130;-0.13662081034273713;YIIY;[0, 1, 2, 3]
131;0.004082062124299379;YIIZ;[0, 1, 2, 3]
132;-0.0033741604728665113;YIXI;[0, 1, 2, 3]
133;0.04109983543475732;YIXX;[0, 1, 2, 3]
134;-0.01593895282359162;YIXY;[0, 1, 2, 3]
135;0.010286230065521842;YIXZ;[0, 1, 2, 3]
136;-0.011620433697940052;YIYI;[0, 1, 2, 3]
137;-0.02898070822597094;YIYX;[0, 1, 2, 3]
138;0.011803080313281346;YIYY;[0, 1, 2, 3]
139;-0.01643999830221933;YIYZ;[0, 1, 2, 3]
140;-0.024285903229736512;YIZI;[0, 1, 2, 3]
141;0.007713150862338496;YIZX;[0, 1, 2, 3]
142;-0.04815597906643475;YIZY;[0, 1, 2, 3]
143;0.005316027387211372;YIZZ;[0, 1, 2, 3]
144;-0.0033065609434759433;YXII;[0, 1, 2, 3]
145;-0.0035541585009891147;YXIX;[0, 1, 2, 3]
146;-0.015938952823591555;YXIY;[0, 1, 2, 3]
147;-0.021022589691251113;YXIZ;[0, 1, 2, 3]
148;0.006081341105877046;YXXI;[0, 1, 2, 3]
149;0.057801304612763026;YXXX;[0, 1, 2, 3]
150;-0.03708519408834491;YXXY;[0, 1, 2, 3]
151;-0.003642685537575391;YXXZ;[0, 1, 2, 3]
152;-0.0010508893663417353;YXYI;[0, 1, 2, 3]
