;PauliCoefficients;PauliStrings;Qbits
0;0.12499999999999997;III;[0, 1, 2]
1;0.017350064196922924;IIX;[0, 1, 2]
2;-0.017412973994366587;IIY;[0, 1, 2]
3;-0.12205552612735565;IIZ;[0, 1, 2]
4;-0.022956363990549223;IXI;[0, 1, 2]
5;-0.004164597418032892;IXX;[0, 1, 2]
6;-0.004148638213433845;IXY;[0, 1, 2]
7;0.02366682952108278;IXZ;[0, 1, 2]
8;0.022956363990542582;IYI;[0, 1, 2]
9;-0.004164597417622937;IYX;[0, 1, 2]
10;-0.00414863821384358;IYY;[0, 1, 2]
11;-0.02366682952107657;IYZ;[0, 1, 2]
12;-0.11548494156591335;IZI;[0, 1, 2]
13;-0.018779574160871906;IZX;[0, 1, 2]
14;0.018847667234946193;IZY;[0, 1, 2]
15;0.1127646024208785;IZZ;[0, 1, 2]
16;-0.058264291645549804;XII;[0, 1, 2]
17;-0.010194749157476663;XIX;[0, 1, 2]
18;0.005800299501621912;XIY;[0, 1, 2]
19;0.05739319358350404;XIZ;[0, 1, 2]
20;0.01681384860525011;XXI;[0, 1, 2]
21;-0.002763148418072769;XXX;[0, 1, 2]
22;-0.0015598806328964874;XXY;[0, 1, 2]
23;-0.017068767469202828;XXZ;[0, 1, 2]
24;0.01681384860850042;XYI;[0, 1, 2]
25;0.0027631484176098703;XYX;[0, 1, 2]
26;0.0015598806321428028;XYY;[0, 1, 2]
27;-0.017068767472548523;XYZ;[0, 1, 2]
28;0.0630648148322998;XZI;[0, 1, 2]
29;0.009418720085798478;XZX;[0, 1, 2]
30;-0.005358777991975489;XZY;[0, 1, 2]
31;-0.06212194508425599;XZZ;[0, 1, 2]
32;0.0582764173946001;YII;[0, 1, 2]
33;0.005764567158129142;YIX;[0, 1, 2]
34;-0.010211265074889429;YIY;[0, 1, 2]
35;-0.05740606995179741;YIZ;[0, 1, 2]
36;0.01681007720754105;YXI;[0, 1, 2]
37;-0.0015695497346160502;YXX;[0, 1, 2]
38;-0.0027586792425631883;YXY;[0, 1, 2]
39;-0.01706521592287547;YXZ;[0, 1, 2]
40;0.01681007720429196;YYI;[0, 1, 2]
41;0.0015695497353703798;YYX;[0, 1, 2]
42;0.002758679243025263;YYY;[0, 1, 2]
43;-0.017065215919530988;YYZ;[0, 1, 2]
44;-0.06307793964849594;YZI;[0, 1, 2]
45;-0.005325765611173788;YZX;[0, 1, 2]
46;0.009433978803856762;YZY;[0, 1, 2]
47;0.06213588236486628;YZZ;[0, 1, 2]
48;-0.0874611975904572;ZII;[0, 1, 2]
49;-0.014164336857592413;ZIX;[0, 1, 2]
50;0.014218824988984734;ZIY;[0, 1, 2]
51;0.08483565934101783;ZIZ;[0, 1, 2]
52;0.03302798736743716;ZXI;[0, 1, 2]
53;0.005100142001650437;ZXX;[0, 1, 2]
54;0.005081716148268;ZXY;[0, 1, 2]
55;-0.03382475625572141;ZXZ;[0, 1, 2]
56;-0.03302798736743149;ZYI;[0, 1, 2]
57;0.005100142001334703;ZYX;[0, 1, 2]
58;0.005081716148583385;ZYY;[0, 1, 2]
59;0.033824756255716154;ZYZ;[0, 1, 2]
60;0.08080361034506627;ZZI;[0, 1, 2]
61;0.015331367736463625;ZZX;[0, 1, 2]
62;-0.015390345264890408;ZZY;[0, 1, 2]
63;-0.07837792929449183;ZZZ;[0, 1, 2]
